crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-2774,2023-02-19,5.945888365161506,60,73,61,92,75,75,63,76,61
C-2775,2023-08-12,6.5194695781448315,93,99,94,79,66,96,73,71,66
C-2776,2023-10-03,2.711458500655071,86,68,60,65,87,99,60,85,80
C-2777,2023-12-23,3.6743768171640814,94,78,92,60,73,90,96,82,78
C-2778,2023-04-15,9.287907090255406,72,80,63,73,85,65,96,98,83
C-2779,2023-10-07,11.962273846973519,93,83,86,73,63,72,86,93,86
C-2780,2023-11-20,11.344348362450793,87,68,79,79,61,88,78,95,98
C-2781,2023-05-16,14.634263643546067,73,90,83,66,82,75,68,82,67
C-2782,2023-11-29,12.905854606395671,61,99,69,65,95,65,63,84,88
C-2783,2023-08-27,6.372175713722799,64,92,83,72,95,72,75,71,94
C-2784,2023-01-07,2.6838761494141696,63,90,96,74,61,82,70,97,90
C-2785,2023-08-05,10.374150972218398,82,66,99,94,70,89,82,88,68
C-2786,2023-07-09,6.648848048699805,89,74,66,71,65,92,89,89,72
C-2787,2023-01-01,4.671122321043245,72,99,69,64,62,61,60,61,72
C-2788,2023-01-11,4.205316097649741,97,66,93,86,94,90,92,66,99
C-2789,2023-02-04,10.620080063949104,75,90,80,97,72,90,89,85,98
C-2790,2023-04-21,1.1532729212893684,69,88,73,77,67,69,70,87,71
C-2791,2023-02-11,4.619595493915648,77,65,98,64,96,84,76,98,96
C-2792,2023-03-05,6.611805700897745,99,86,70,67,64,95,70,87,66
C-2793,2023-02-09,6.149179298809687,74,86,88,88,80,85,91,68,78
C-2794,2023-10-11,8.456412864715524,74,99,86,89,65,73,73,67,80
C-2795,2023-09-02,12.613508619880996,84,80,80,79,70,96,77,85,70
C-2796,2023-06-23,1.1444767895803039,100,97,82,99,63,85,85,84,85
C-2797,2023-10-18,14.649405134348829,74,79,90,77,98,93,66,91,84
C-2798,2023-01-06,10.655735522401233,76,70,62,60,77,73,99,100,60
C-2799,2023-07-11,8.8482526720965,88,69,81,71,89,83,78,95,93
C-2800,2023-04-16,1.5810300938156332,89,98,70,77,66,66,89,64,64
C-2801,2023-11-12,10.467589135016757,83,89,91,68,64,95,72,76,64
C-2802,2023-03-18,3.005077646559699,87,90,78,68,96,99,73,82,72
C-2803,2023-11-01,5.214154357305117,86,92,81,67,99,84,85,91,100
C-2804,2023-03-13,12.750279903035587,60,98,74,77,83,60,88,68,76
C-2805,2023-05-04,0.5498645576812875,60,79,79,87,61,100,85,87,84
C-2806,2023-01-22,11.868792016581692,82,81,86,93,89,66,73,82,75
C-2807,2023-10-17,3.4315228193634577,71,92,63,61,68,68,75,97,99
C-2808,2023-05-20,4.159520590531549,71,71,94,80,77,68,84,83,85
C-2809,2023-09-01,7.594567686762142,91,81,72,61,72,62,60,85,62
C-2810,2023-01-08,10.900355024131983,84,97,81,69,75,72,97,76,94
C-2811,2023-10-04,6.82896166475516,85,73,71,73,87,84,94,79,80
C-2812,2023-02-18,13.967727843380278,71,77,84,98,88,64,93,87,65
C-2813,2023-10-26,12.33627873173348,73,89,90,81,88,87,97,97,98
C-2814,2023-07-20,9.900616361078015,78,97,71,88,67,96,96,98,97
C-2815,2023-06-18,8.740363312214637,80,76,79,60,93,80,75,66,77
C-2816,2023-06-11,6.397280453036421,61,89,65,72,99,98,88,61,87
C-2817,2023-08-14,5.74350503350509,66,97,97,92,87,81,87,65,79
C-2818,2023-06-16,13.861389663543022,98,99,99,84,69,98,99,85,87
C-2819,2023-02-05,2.0621416332438764,62,70,90,90,76,95,65,68,64
C-2820,2023-07-03,10.600156707122254,94,74,74,65,93,98,68,76,80
C-2821,2023-05-27,3.2240148719341013,65,77,93,67,76,79,69,88,69
C-2822,2023-08-20,4.1659718865703645,73,71,71,96,77,62,92,72,78
C-2823,2023-01-30,7.810561810052619,75,93,74,89,97,69,93,93,61
C-2824,2023-06-23,2.842248501731422,81,68,79,61,79,85,61,70,65
C-2825,2023-09-26,13.464095148975622,97,77,69,80,97,92,74,75,99
C-2826,2023-08-25,12.408819153671569,71,62,63,64,60,62,91,98,86
C-2827,2023-06-18,7.313441816563648,89,77,99,89,100,91,64,64,72
C-2828,2023-03-11,2.005488064438948,68,72,97,92,76,78,72,96,91
C-2829,2023-04-21,2.4468753796134184,94,75,95,65,75,69,88,84,92
C-2830,2023-12-14,5.0045111465684355,66,100,92,98,70,73,69,68,77
C-2831,2023-08-22,10.76013336124308,92,89,66,84,65,85,64,62,60
C-2832,2023-11-25,4.074277861443347,71,94,61,81,62,86,85,89,96
C-2833,2023-08-20,7.2740722023459545,65,65,99,75,88,71,83,99,66
C-2834,2023-07-14,3.936195386843892,79,92,84,89,99,86,62,82,82
C-2835,2023-11-06,12.07074661757522,72,90,67,84,88,66,100,100,96
C-2836,2023-01-16,1.1580637995750482,81,65,85,60,83,87,81,89,90
C-2837,2023-01-24,6.276182963139505,93,71,85,61,63,60,79,69,60
C-2838,2023-08-27,14.43879773560978,62,80,76,88,71,91,94,74,77
C-2839,2023-05-28,10.96887497749959,80,75,85,60,68,61,68,68,87
C-2840,2023-12-01,5.988209860335488,97,92,90,62,93,83,91,83,62
C-2841,2023-01-09,3.1324739647072275,63,98,81,89,73,63,93,78,92
C-2842,2023-06-08,11.381984093897708,93,67,65,73,71,73,66,61,97
C-2843,2023-02-13,8.709017480815568,92,100,70,97,86,89,85,90,69
C-2844,2023-04-15,2.032082298657625,86,81,68,94,75,75,74,68,78
C-2845,2023-08-10,4.298954355428,68,60,72,93,88,88,87,60,70
C-2846,2023-03-03,8.945129260481941,83,100,81,79,73,69,62,77,79
C-2847,2023-03-16,5.502850846723717,62,98,66,62,75,81,79,86,94
C-2848,2023-12-13,11.242361663262216,89,78,69,97,86,85,75,65,80
C-2849,2023-04-15,6.17934404819909,62,95,84,74,83,97,71,95,61
C-2850,2023-03-04,1.2102160715290768,99,92,69,77,60,87,74,85,75
C-2851,2023-01-13,1.4384595964300415,95,73,68,85,74,65,79,75,69
C-2852,2023-05-05,7.084141760692523,99,100,69,83,92,63,68,94,74
C-2853,2023-08-04,9.369916086948223,85,87,81,96,71,87,61,91,69
C-2854,2023-11-13,6.745842234444744,95,62,83,99,91,88,71,99,68
C-2855,2023-10-31,4.827819663355098,96,74,93,74,87,99,98,63,63
C-2856,2023-10-14,12.586428031995178,87,72,94,70,84,90,83,63,91
C-2857,2023-10-14,14.405076157352093,70,66,65,73,75,84,64,61,98
C-2858,2023-06-19,11.05229684367839,74,61,73,88,90,80,81,69,89
C-2859,2023-02-20,11.517887293663136,66,70,64,86,82,69,82,94,83
C-2860,2023-07-27,4.593881621305798,86,64,94,64,64,98,78,73,73
C-2861,2023-05-11,13.145878079792663,86,66,89,87,70,82,67,99,92
C-2862,2023-05-23,14.700736222051518,71,61,91,87,63,90,89,91,71
C-2863,2023-11-20,11.791737021604613,61,73,76,100,89,64,75,93,90
C-2864,2023-07-19,7.416378789866338,70,60,64,66,96,65,95,94,61
C-2865,2023-11-14,11.789148367798045,81,91,80,91,83,61,85,74,79
C-2866,2023-12-22,3.954718099914376,87,67,66,83,99,61,97,87,91
C-2867,2023-09-29,12.156197978270216,84,100,97,93,83,69,83,90,93
C-2868,2023-05-28,11.974024183723008,94,64,97,100,84,80,86,73,64
C-2869,2023-09-20,6.390493681267712,67,87,60,68,73,62,65,99,89
C-2870,2023-04-09,7.602052645854455,72,90,81,87,91,96,89,86,96
C-2871,2023-03-10,10.309067502612166,97,100,76,74,87,99,75,72,96
C-2872,2023-03-03,9.318345686798581,80,99,73,81,64,76,61,85,98
C-2873,2023-05-06,10.5093017419522,99,61,80,62,76,63,65,93,90
C-2874,2023-09-09,4.748090193908048,100,68,96,85,61,76,93,64,99
C-2875,2023-12-28,13.699741677103221,86,62,82,93,81,100,68,84,73
C-2876,2023-04-03,12.897522492518762,86,70,100,77,79,99,97,98,93
C-2877,2023-08-22,1.1189633512533612,86,80,65,97,63,89,65,80,99
C-2878,2023-04-27,13.107670906237539,82,85,100,67,80,97,72,67,66
C-2879,2023-05-19,9.167623578140072,69,85,88,99,60,80,90,77,93
C-2880,2023-09-05,14.376513188989309,68,77,87,79,72,78,66,95,68
C-2881,2023-04-11,12.700353716646148,99,77,72,70,65,84,87,100,93
C-2882,2023-03-23,2.061641951096468,83,97,76,74,90,62,97,67,61
C-2883,2023-07-23,9.590615737252172,67,74,91,63,62,81,61,79,80
C-2884,2023-12-13,12.268621841696524,68,60,70,100,80,92,89,84,79
C-2885,2023-11-23,8.479310531123888,98,67,85,92,94,100,69,66,61
C-2886,2023-05-06,9.696973942683167,62,79,80,97,64,94,66,84,87
C-2887,2023-04-17,3.8610220475732047,66,83,71,74,87,99,68,89,87
C-2888,2023-02-22,2.2331913210147833,83,73,76,64,93,60,93,95,82
C-2889,2023-03-02,13.787971743661284,68,83,77,75,96,64,77,79,78
C-2890,2023-10-25,1.306902993227711,92,86,99,89,97,91,64,72,80
C-2891,2023-08-02,2.7383752518149267,64,91,70,93,78,81,73,66,66
C-2892,2023-12-11,9.797067635295813,69,97,60,95,97,98,81,100,99
C-2893,2023-08-31,2.971813717223134,73,93,62,72,68,61,91,72,79
C-2894,2023-11-26,3.857320960883808,64,66,96,91,60,90,97,92,94
C-2895,2023-09-28,5.393976080048517,77,64,84,93,73,75,71,95,63
C-2896,2023-11-29,7.100050594333381,92,74,84,76,73,91,85,88,77
C-2897,2023-05-31,0.6798136817375233,97,70,96,79,89,66,100,88,91
C-2898,2023-11-11,5.166096959312245,92,85,86,78,72,63,90,88,72
C-2899,2023-05-27,1.880468173790875,72,65,97,72,94,99,68,78,78
C-2900,2023-05-10,14.372121515080744,86,62,83,79,64,64,60,97,87
C-2901,2023-03-29,11.197181712714402,84,89,70,72,98,81,60,79,80
C-2902,2023-07-16,5.374076404912941,68,77,63,78,61,74,79,73,91
C-2903,2023-05-29,4.217182150120957,69,99,66,63,82,61,70,63,75
C-2904,2023-08-28,6.141875883830718,81,93,81,72,96,85,93,71,73
C-2905,2023-05-16,14.913720415925159,84,63,73,98,89,92,60,66,69
C-2906,2023-05-17,1.41404431194947,65,80,62,87,92,77,63,65,62
C-2907,2023-04-08,3.348844933523152,81,93,92,95,93,78,63,86,73
C-2908,2023-09-02,3.584220489422748,87,69,96,73,100,100,87,87,68
C-2909,2023-01-09,10.069340042759556,92,98,73,62,80,62,100,93,97
C-2910,2023-08-22,2.6679140873021354,91,91,68,91,79,70,70,67,64
C-2911,2023-01-21,6.770550765133069,74,95,62,97,62,91,88,85,66
C-2912,2023-05-29,14.114297876179437,77,68,91,87,66,61,78,73,66
C-2913,2023-10-31,1.0063129477462036,89,60,75,99,67,74,93,64,84
C-2914,2023-08-15,4.992059791941454,91,72,84,77,81,77,76,89,74
C-2915,2023-02-13,1.2178925432733987,76,75,91,63,86,66,79,85,67
C-2916,2023-05-26,11.826195836953001,92,88,96,94,96,100,82,63,99
C-2917,2023-10-28,14.86853219034937,97,91,92,88,86,73,85,96,87
C-2918,2023-01-24,7.209687677777471,60,71,64,85,62,87,67,81,83
C-2919,2023-07-22,0.6647772952410484,100,61,77,71,91,95,60,96,83
C-2920,2023-05-06,2.3682318397091024,64,75,75,90,93,84,72,87,97
C-2921,2023-09-24,14.242485320002515,76,71,65,97,90,76,77,99,85
C-2922,2023-11-08,12.064019363911111,63,71,82,93,79,87,67,86,75
C-2923,2023-07-10,1.7577113083879383,60,94,84,63,73,98,98,78,90
C-2924,2023-06-08,14.67497254970157,97,82,85,95,93,86,73,86,60
C-2925,2023-09-12,7.638648341736742,63,62,85,80,64,96,91,81,70
C-2926,2023-04-13,13.779091810638091,86,90,92,85,83,73,72,79,88
C-2927,2023-06-29,11.281319138093531,69,71,88,96,95,60,83,86,97
C-2928,2023-09-15,1.7995611786004788,75,69,88,76,62,82,87,98,61
C-2929,2023-09-24,12.556683501060201,60,84,63,82,91,62,89,74,63
C-2930,2023-10-16,12.35165302826498,62,90,88,84,81,94,65,64,99
C-2931,2023-01-24,1.9801739568141108,75,85,86,80,85,90,97,87,81
C-2932,2023-04-14,1.297756593558685,81,93,91,76,84,92,65,90,78
C-2933,2023-10-20,12.375429464788242,76,88,90,63,75,81,65,100,65
C-2934,2023-01-06,4.223569969112068,87,92,91,100,73,62,78,89,74
C-2935,2023-03-12,10.29449568604148,83,95,90,81,68,70,77,98,79
C-2936,2023-10-19,7.272621224165593,72,96,62,68,69,77,61,62,88
C-2937,2023-08-10,7.824991204618377,64,83,69,77,83,98,95,89,63
C-2938,2023-12-29,11.829458720351276,71,69,76,92,84,97,76,85,73
C-2939,2023-10-08,10.370795567516334,85,64,79,64,70,80,66,75,79
C-2940,2023-09-30,13.13946738520029,85,63,94,84,87,98,91,83,63
C-2941,2023-08-03,8.052016516741219,93,80,97,69,91,94,70,97,82
C-2942,2023-12-20,13.6419136524664,91,99,83,71,78,63,65,62,100
C-2943,2023-01-29,8.95604576337294,88,63,60,82,61,85,95,82,94
C-2944,2023-02-11,6.4948173988866085,100,78,98,89,81,99,66,86,79
C-2945,2023-10-24,8.861291840516845,70,90,60,100,91,83,92,67,71
C-2946,2023-03-20,11.842872976043932,94,67,86,69,77,70,70,100,85
C-2947,2023-12-29,9.167011850430292,68,93,78,87,78,71,100,79,89
C-2948,2023-06-26,6.086418823286733,73,89,78,90,71,88,95,64,90
C-2949,2023-04-11,13.006451338251543,94,87,93,65,71,96,74,100,62
C-2950,2023-09-15,3.248214300839999,82,76,64,95,94,92,90,89,70
C-2951,2023-02-06,1.0707341664008858,77,61,78,91,75,86,83,78,92
C-2952,2023-07-09,13.549588428668265,61,78,79,70,73,96,71,69,68
C-2953,2023-09-18,2.6345461630938556,71,63,62,75,86,76,60,85,68
C-2954,2023-12-27,1.2340799569406342,67,60,73,66,78,82,75,83,75
C-2955,2023-11-30,11.400026454593718,87,65,99,93,98,63,62,90,99
C-2956,2023-08-31,4.384932667149107,70,98,78,83,99,79,94,100,61
C-2957,2023-08-14,2.708323475391011,75,93,82,61,99,65,89,95,93
C-2958,2023-10-22,7.203145199798939,64,65,64,86,67,95,84,73,82
C-2959,2023-09-11,1.6330652850832184,80,92,79,66,93,96,86,95,87
C-2960,2023-03-09,3.4551196739357883,93,99,74,60,68,63,92,92,78
C-2961,2023-08-10,12.65335771373999,62,85,66,75,63,99,72,81,87
C-2962,2023-08-31,5.254413715931648,85,80,84,62,95,80,82,73,100
C-2963,2023-03-29,2.3287797823002627,85,86,82,97,76,71,73,86,92
C-2964,2023-03-09,11.49230118345379,83,62,97,93,80,91,69,74,97
C-2965,2023-12-10,6.122494965224657,83,75,60,83,79,67,64,67,100
C-2966,2023-10-19,13.272530701369522,95,65,74,79,82,81,81,63,94
C-2967,2023-02-08,8.995887587776084,81,61,61,74,85,72,69,91,99
C-2968,2023-03-24,0.5583424806171864,88,72,99,83,72,73,63,88,65
C-2969,2023-04-09,11.810070475674266,75,95,91,68,60,91,98,72,82
C-2970,2023-11-27,3.35165764580325,73,96,88,71,98,76,76,86,78
C-2971,2023-01-02,10.835674003877626,85,63,70,97,95,100,97,69,67
C-2972,2023-04-11,8.36400619746767,67,62,67,67,89,88,83,92,99
C-2973,2023-09-23,11.205799090709531,75,93,80,68,91,87,72,64,82
C-2974,2023-12-21,1.6592514891414578,86,84,84,84,93,82,70,83,97
C-2975,2023-01-21,4.336105920397408,64,73,86,70,98,97,99,66,87
C-2976,2023-01-17,11.399759606874797,98,92,65,80,66,78,87,83,98
C-2977,2023-02-17,7.0102611736283444,67,70,76,84,91,96,92,80,82
C-2978,2023-02-21,12.431155299338155,69,99,88,64,95,95,78,71,100
C-2979,2023-05-14,5.984955952959371,81,80,87,63,75,81,84,83,95
C-2980,2023-11-21,6.609162086245021,72,73,72,100,99,66,94,95,63
C-2981,2023-08-02,8.73746583346343,96,62,73,81,65,74,84,90,68
C-2982,2023-06-23,14.371880820666547,70,100,77,66,76,94,100,95,87
C-2983,2023-06-02,12.931893134755601,77,73,88,82,96,96,86,67,81
C-2984,2023-09-06,12.063189021625234,79,97,85,85,90,76,62,60,84
C-2985,2023-11-12,7.265711804296189,99,69,93,82,84,88,86,67,75
C-2986,2023-09-04,7.8934348226189135,73,65,86,94,75,81,61,82,87
C-2987,2023-10-22,9.056678027038044,96,79,69,94,90,73,87,86,81
C-2988,2023-09-30,6.655170968970779,77,71,84,99,72,75,82,99,99
C-2989,2023-02-23,2.627904786717594,65,68,80,97,71,62,83,64,62
C-2990,2023-02-24,13.062017295050085,92,100,81,85,75,60,84,87,98
C-2991,2023-01-05,11.016982552901878,66,71,69,62,85,100,86,66,75
C-2992,2023-06-25,6.662952796551348,66,66,70,88,98,89,68,82,67
C-2993,2023-12-08,7.250684288936686,94,97,84,95,73,100,65,87,68
C-2994,2023-02-23,13.182935236259073,64,64,87,77,96,94,71,61,62
C-2995,2023-04-04,13.081394550618553,80,94,79,80,72,98,93,61,68
C-2996,2023-01-26,4.766848359808865,77,100,90,66,70,100,69,79,81
C-2997,2023-06-03,11.630742738302521,76,85,84,84,71,88,100,92,71
C-2998,2023-03-22,1.8656508040295876,65,81,92,64,91,60,67,64,65
C-2999,2023-07-08,12.757944551748297,93,62,61,77,68,72,100,72,73
C-3000,2023-11-24,7.382158677481939,70,98,63,60,93,63,68,89,85
C-3001,2023-04-06,7.561913990963865,94,86,71,86,61,94,81,90,78
C-3002,2023-07-18,9.691910903770864,99,76,96,67,82,85,62,88,98
C-3003,2023-03-13,3.8093149316416355,99,71,80,70,67,100,92,85,81
C-3004,2023-08-24,3.937342389787593,88,97,62,71,71,87,72,96,71
C-3005,2023-10-02,7.058753479879535,89,97,94,66,62,93,64,92,90
C-3006,2023-01-30,10.33500257557814,92,78,85,100,75,63,95,72,86
C-3007,2023-05-02,13.490055660582275,70,71,77,68,99,95,64,87,95
C-3008,2023-09-15,5.645902585701207,75,62,65,69,95,79,88,61,93
C-3009,2023-08-19,3.8505874121889447,97,60,80,62,87,69,85,62,90
C-3010,2023-03-19,5.060969311511897,91,84,62,83,90,83,77,94,90
C-3011,2023-03-12,12.97938775773274,91,80,66,78,99,83,97,79,85
C-3012,2023-12-20,12.198943391765154,69,63,79,89,62,89,80,81,61
C-3013,2023-01-12,14.248738733706238,66,100,94,99,60,92,61,86,80
C-3014,2023-12-25,11.632387621721177,66,85,87,85,88,94,62,76,83
C-3015,2023-11-20,7.581998365225575,85,84,79,93,92,63,66,73,76
C-3016,2023-07-11,3.3823850099872157,88,92,91,80,79,91,64,83,95
C-3017,2023-10-18,14.620363377709634,98,99,83,77,66,74,64,85,87
C-3018,2023-05-11,1.8947880206252417,67,88,69,61,64,94,65,72,95
C-3019,2023-11-08,2.819731265092229,67,95,86,85,92,76,75,87,60
C-3020,2023-12-30,12.834864858175864,69,87,98,89,61,95,90,78,87
C-3021,2023-06-06,8.89885534558744,79,69,83,76,80,69,70,89,86
C-3022,2023-11-20,3.805706651144917,86,94,85,89,88,99,62,82,60
C-3023,2023-10-18,9.682477345831654,87,68,93,66,96,93,67,61,77
C-3024,2023-07-30,12.965778942738734,64,100,85,99,68,72,75,84,74
C-3025,2023-09-01,0.6044208869742009,77,98,63,78,80,68,94,71,94
C-3026,2023-08-31,10.586681273012175,69,91,66,95,71,90,77,83,82
C-3027,2023-05-04,3.1038555143950637,80,84,94,82,81,81,63,86,81
C-3028,2023-11-28,7.368355660340764,98,74,82,60,79,87,82,87,100
C-3029,2023-10-18,1.7592359478850448,75,68,80,63,99,83,74,83,89
C-3030,2023-01-23,5.118533283972444,98,75,99,63,98,82,90,99,93
C-3031,2023-04-19,5.450563851259257,75,68,93,63,64,89,86,73,69
C-3032,2023-07-27,7.072299196806555,66,96,93,80,94,73,81,69,72
C-3033,2023-04-29,1.0141440522605134,87,61,82,61,98,64,79,79,98
C-3034,2023-09-24,6.040934480268614,64,77,62,71,71,76,62,94,64
C-3035,2023-05-03,13.905056865171138,93,63,82,68,87,99,84,66,96
C-3036,2023-01-14,13.913111486049132,83,89,91,88,67,94,93,72,70
C-3037,2023-02-04,14.879772714762119,69,91,82,70,96,93,72,90,85
C-3038,2023-09-01,13.384590943185268,75,69,91,97,100,93,98,93,94
C-3039,2023-02-15,14.195376781747413,71,86,72,85,97,82,96,62,94
C-3040,2023-06-25,0.7219098847358951,65,75,78,70,74,61,93,68,92
C-3041,2023-09-19,2.573018023569672,79,73,85,62,73,76,63,62,93
C-3042,2023-11-02,10.141279460247604,76,70,88,72,93,99,80,60,80
C-3043,2023-02-14,8.953695473529928,96,84,63,84,97,74,99,93,71
C-3044,2023-11-24,11.338436705802927,78,98,78,61,81,77,73,65,66
C-3045,2023-03-02,4.995939001212805,68,98,79,62,64,96,95,73,84
C-3046,2023-08-07,3.428057480025464,74,94,75,62,76,74,97,93,62
C-3047,2023-07-03,6.903155765386896,84,96,77,63,66,88,85,90,91
C-3048,2023-03-12,3.8366555960075175,79,100,64,70,85,90,64,65,97
C-3049,2023-07-24,9.382011972572931,80,76,88,94,87,64,60,69,99
C-3050,2023-01-06,2.032849308660193,97,84,93,84,69,60,69,68,88
C-3051,2023-04-28,7.041392972531109,78,85,91,69,79,75,88,97,73
C-3052,2023-04-04,8.973234787030554,60,73,78,88,71,67,93,81,98
C-3053,2023-09-08,12.826224396188287,84,96,86,66,68,99,64,71,69
C-3054,2023-11-18,13.805901337144087,66,62,62,61,79,90,64,70,93
C-3055,2023-01-07,5.333138093122847,77,86,89,94,91,100,64,81,92
C-3056,2023-09-08,9.092491200392857,80,65,84,89,71,88,63,100,81
C-3057,2023-07-04,3.5009008823182737,75,69,69,70,83,65,98,64,69
C-3058,2023-01-16,2.4583751167439254,87,97,90,85,70,79,66,98,70
C-3059,2023-12-01,1.7563997949303742,78,88,72,83,79,70,71,66,64
C-3060,2023-02-16,11.260954323258161,67,78,84,75,67,90,92,81,63
C-3061,2023-02-27,12.26025581735698,61,87,93,94,65,96,77,80,63
C-3062,2023-12-31,10.494911774310856,67,71,96,62,69,88,86,60,99
C-3063,2023-11-30,9.739046940712061,68,82,67,76,63,75,86,73,76
C-3064,2023-09-28,0.9710025068242504,76,86,88,60,97,96,95,85,77
C-3065,2023-08-25,13.902016471013985,63,89,96,79,99,87,83,66,70
C-3066,2023-03-01,7.8228562931634675,100,69,75,95,63,99,60,60,78
C-3067,2023-11-19,14.214054892000826,94,83,90,67,62,92,87,75,74
C-3068,2023-09-03,12.3028811181757,88,94,92,98,97,96,78,93,75
C-3069,2023-08-09,6.319785386834012,88,90,78,95,93,61,96,62,82
C-3070,2023-04-04,2.4365635581702416,88,62,69,86,87,67,93,75,60
C-3071,2023-03-18,12.486230969421998,87,60,63,94,89,80,76,82,95
C-3072,2023-08-15,4.303300588124108,97,84,65,77,80,87,72,76,90
C-3073,2023-09-14,11.588910065514638,97,87,77,79,95,67,67,92,64
C-3074,2023-10-26,4.324834479474948,71,69,80,87,69,60,94,76,100
C-3075,2023-12-29,14.063904495845684,92,87,95,79,79,77,89,79,77
C-3076,2023-01-09,11.182443034763672,86,67,74,94,73,69,75,75,77
C-3077,2023-12-06,10.393576665895285,74,83,95,96,76,77,68,64,71
C-3078,2023-06-02,12.101577589739206,84,91,99,80,77,71,79,92,95
C-3079,2023-05-01,3.889020933775077,63,86,89,84,64,67,85,97,98
C-3080,2023-09-22,8.77129206685874,81,84,84,61,100,94,72,61,82
C-3081,2023-03-28,8.105427250963373,91,99,85,69,73,75,89,89,94
C-3082,2023-05-13,6.737017236029746,89,69,78,70,77,74,71,63,86
C-3083,2023-05-10,10.2489166827237,85,89,80,61,96,68,63,70,60
C-3084,2023-06-25,14.49666047593861,69,60,83,65,85,98,79,92,61
C-3085,2023-04-23,1.325981274089915,85,83,73,79,83,71,88,82,87
C-3086,2023-01-31,10.631227549432609,90,60,97,93,99,81,80,94,94
C-3087,2023-02-12,11.499319657662078,74,78,76,68,91,95,72,98,77
C-3088,2023-06-11,10.063692590755622,79,70,100,92,66,76,83,100,68
C-3089,2023-05-05,10.82324640988561,86,95,82,94,69,66,62,82,70
C-3090,2023-08-17,13.852833909493855,83,82,73,78,81,85,79,75,65
C-3091,2023-08-06,8.243722918102506,90,71,84,90,75,95,74,74,84
C-3092,2023-02-11,13.926039949543114,64,90,60,96,75,83,79,60,96
C-3093,2023-05-01,1.5856425900820263,97,97,97,93,85,85,61,85,98
C-3094,2023-05-24,13.806304047309466,63,84,75,71,100,90,97,71,62
C-3095,2023-01-03,5.712371546564136,92,90,78,82,72,81,83,97,95
C-3096,2023-11-24,11.400491850021954,93,85,76,98,71,75,76,85,62
C-3097,2023-09-29,5.018014960713492,95,70,70,82,86,88,81,78,86
C-3098,2023-04-18,5.18058514390522,97,83,82,86,100,81,97,75,63
C-3099,2023-06-12,9.025287664145988,69,77,93,64,90,63,68,74,76
C-3100,2023-06-30,5.195980041594553,64,74,77,64,74,70,100,83,80
C-3101,2023-03-06,1.7854669809995267,73,82,81,72,96,60,92,72,65
C-3102,2023-03-25,14.429098818036325,75,73,95,68,89,93,75,98,75
C-3103,2023-02-02,1.1700544143568075,89,82,65,90,79,71,92,81,64
C-3104,2023-01-26,1.4091807369229559,70,66,81,95,98,86,100,88,64
C-3105,2023-11-02,4.967304861684472,86,91,75,100,67,94,62,80,81
C-3106,2023-02-24,0.9278614745663578,95,79,93,80,95,87,96,64,99
C-3107,2023-12-05,7.6993139433984465,87,62,80,69,86,81,69,65,73
C-3108,2023-04-12,11.32785934365284,86,72,64,73,70,69,98,60,78
C-3109,2023-02-10,7.290622849419324,84,96,66,84,100,72,61,64,97
C-3110,2023-10-23,6.86087974464104,65,91,100,87,69,95,62,98,85
C-3111,2023-03-29,7.392907923642124,88,97,77,100,93,96,97,74,86
C-3112,2023-05-06,5.644609970383482,71,95,96,73,87,64,96,88,67
C-3113,2023-03-10,12.967444146366851,91,71,61,91,97,88,90,64,79
C-3114,2023-06-09,1.0593838295161804,67,68,80,62,69,88,73,97,77
C-3115,2023-08-04,1.1705914741937975,79,71,69,73,83,68,96,73,95
C-3116,2023-01-17,8.636464410206477,62,80,87,100,64,81,66,88,77
C-3117,2023-02-06,7.20006531166357,91,65,63,66,61,82,89,81,93
C-3118,2023-10-15,8.459555243865765,71,72,88,73,99,90,89,97,97
C-3119,2023-03-23,5.823334800520919,96,82,73,100,94,92,85,99,91
C-3120,2023-05-22,2.395548573495377,77,74,90,88,87,92,85,82,72
C-3121,2023-04-15,3.635657196711201,88,82,70,63,85,81,72,95,79
C-3122,2023-10-14,5.345379966686233,91,83,98,92,98,95,100,94,72
C-3123,2023-08-16,3.2177579805498233,67,94,73,62,85,79,95,89,80
C-3124,2023-05-31,9.284593782128642,68,96,61,82,86,78,60,79,85
C-3125,2023-09-03,9.884300414402698,92,100,63,96,98,75,61,87,85
C-3126,2023-11-07,2.4017735067396693,86,81,89,86,80,80,68,73,91
C-3127,2023-11-17,7.34659503977947,60,100,61,79,64,78,67,85,70
C-3128,2023-05-22,8.272501039465851,81,70,89,76,62,99,98,72,75
C-3129,2023-09-13,3.511787563233774,74,95,72,64,79,62,95,62,72
C-3130,2023-06-16,0.8062241876658747,92,67,97,90,61,74,95,72,90
C-3131,2023-08-03,13.17055093695856,69,62,64,87,63,76,95,60,80
C-3132,2023-03-21,12.111140550993946,69,82,73,81,72,94,100,99,93
C-3133,2023-10-25,4.719298881708237,76,63,89,95,68,71,75,98,71
C-3134,2023-04-12,6.429105800824334,80,75,95,94,62,87,83,88,68
C-3135,2023-03-08,14.984658479990559,84,97,81,77,93,79,77,62,69
C-3136,2023-11-26,6.8264161165244275,94,78,63,85,97,85,80,72,73
C-3137,2023-07-08,10.84508849837733,71,92,93,100,60,89,89,80,76
