Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-016,11,1,1,1.0,0.0
T-013,12,1,1,-2.0,-1.0
T-017,10,1,2,0.0,-1.0
T-009,3,1,2,0.0,-0.0
T-008,26,1,4,3.0,2.0
T-018,4,1,1,1.0,-0.0
T-008,9,1,1,-2.0,-1.0
T-016,12,1,2,1.0,0.0
T-006,20,1,2,1.0,-0.0
T-009,2,1,4,-1.0000000000000002,-1.0
T-005,26,1,2,-2.0,-1.0
T-019,2,1,3,-2.0,-2.0
T-015,1,1,1,-2.0,-1.0
T-010,6,1,4,0.0,-0.0
T-013,27,1,2,1.0,1.0
T-016,27,1,3,-1.0000000000000002,-1.0
T-007,22,1,1,-2.0,-1.0
T-009,12,1,1,4.0,3.0
T-013,27,1,3,-2.0,-2.0
T-007,1,1,4,1.0,1.0
T-008,1,1,4,-1.0000000000000002,-0.0
T-011,24,1,4,-2.0,-2.0
T-016,5,1,1,1.0,2.0
T-011,6,1,1,-2.0,-0.0
T-014,10,1,1,5.0,4.0
T-003,0,0,1,2.0,0.0
T-005,10,1,2,-2.0,-1.0
T-007,25,1,1,2.0,0.0
T-012,1,1,1,0.0,-0.0
T-003,15,1,1,2.0,2.0
T-006,14,1,3,5.0,4.0
T-003,8,1,2,-2.0,-1.0
T-018,1,1,2,1.0,1.0
T-019,12,1,3,-2.0,-1.0
T-001,1,1,3,2.0,2.0
T-014,21,1,4,4.0,3.0
T-018,3,1,1,-1.0000000000000002,-0.0
T-012,9,1,2,-2.0,-2.0
T-004,14,1,4,-1.0,0.0
T-004,27,1,1,0.0,-0.0
T-009,18,1,3,1.0,0.0
T-016,9,1,2,0.0,-1.0
T-017,24,1,3,1.0,1.0
T-017,2,1,2,-2.0,-0.0
T-002,22,1,4,-2.0,-0.0
T-017,25,1,4,0.0,0.0
T-010,21,1,4,3.0,1.0
T-001,15,1,2,-1.0000000000000002,-0.0
T-002,1,1,4,0.0,-0.0
T-013,21,1,3,0.0,0.0
T-011,9,1,3,4.0,3.0
T-010,16,1,2,-2.0,-1.0
T-010,13,1,3,4.0,3.0
T-017,27,1,2,1.0,1.0
T-003,26,1,4,1.0,1.0
T-004,26,1,2,-2.0,-1.0
T-008,25,1,2,1.0,0.0
T-006,2,1,2,-2.0,-1.0
T-013,22,1,2,1.0,2.0
T-019,23,1,4,-2.0,-2.0
T-008,14,1,2,-2.0,-1.0
T-015,6,1,1,2.0,1.0
T-008,5,1,3,1.0,0.0
T-017,13,1,4,1.0,-0.0
T-002,20,1,1,0.0,1.0
T-001,14,1,2,-1.0,-1.0
T-008,3,1,4,-1.0,-1.0
T-015,16,1,4,0.0,-0.0
T-008,26,1,4,3.0,1.0
T-011,20,1,3,1.0,-0.0
T-010,9,1,3,-2.0,-1.0
T-008,14,1,4,2.0,0.0
T-010,17,1,2,0.0,-1.0
T-004,21,1,4,0.0,1.0
T-004,0,0,1,2.0,2.0
T-011,17,1,2,-2.0,-2.0
T-010,18,1,2,1.0,2.0
T-004,20,1,4,-1.0000000000000002,-1.0
T-010,0,0,4,-2.0,-1.0
T-010,4,1,4,-1.0000000000000002,-1.0
T-019,8,1,3,-1.0000000000000002,-0.0
T-018,11,1,1,0.0,-0.0
T-014,20,1,3,-2.0,-1.0
T-001,11,1,2,3.0,4.0
T-003,7,1,1,2.0,1.0
T-015,0,0,4,-1.0000000000000002,-1.0
T-015,23,1,3,-2.0,-0.0
T-006,16,1,2,2.0,1.0
T-008,25,1,2,-1.0000000000000002,-0.0
T-005,19,1,3,3.0,0.0
T-003,0,0,3,3.0,1.0
T-005,4,1,1,1.0,1.0
T-006,27,1,2,3.0,3.0
T-008,2,1,1,1.0,1.0
T-013,19,1,1,4.0,3.0
T-002,26,1,4,4.0,3.0
T-007,26,1,2,1.0,1.0
T-018,11,1,3,0.0,-0.0
T-017,16,1,1,2.0,2.0
T-019,0,0,1,0.0,1.0
T-009,22,1,2,1.0,1.0
T-006,6,1,3,0.0,-1.0
T-003,9,1,4,2.0,2.0
T-004,17,1,2,-2.0,-2.0
T-007,24,1,3,3.0,1.0
T-003,9,1,1,-2.0,-2.0
T-002,24,1,1,1.0,0.0
T-003,0,0,2,-2.0,-1.0
T-002,0,0,3,1.0,0.0
T-011,5,1,2,0.0,0.0
T-006,26,1,3,-2.0,-1.0
T-005,19,1,1,4.0,2.0
T-002,7,1,4,-1.0000000000000002,-0.0
T-018,9,1,4,-1.0000000000000002,-0.0
T-007,20,1,2,2.0,3.0
T-019,11,1,2,-2.0,-1.0
T-011,14,1,1,-2.0,-2.0
T-012,28,1,1,-1.0000000000000002,-1.0
T-013,27,1,2,2.0,2.0
T-014,1,1,2,1.0,-0.0
T-018,19,1,1,1.0,0.0
T-014,14,1,3,1.0,1.0
T-015,17,1,4,1.0,2.0
T-017,26,1,3,1.0,0.0
T-008,0,0,3,-1.0000000000000002,-0.0
T-002,23,1,3,2.0,2.0
T-013,10,1,1,-2.0,-1.0
T-003,16,1,3,2.0,1.0
T-005,2,1,4,-2.0,-1.0
T-017,24,1,1,-2.0,-1.0
T-019,7,1,4,3.0,2.0
T-005,11,1,3,-2.0,-1.0
T-017,7,1,2,0.0,-1.0
T-006,11,1,2,-2.0,-2.0
T-018,7,1,3,1.0,1.0
T-011,6,1,1,2.0,2.0
T-012,18,1,3,-2.0,-2.0
T-002,23,1,2,1.0,0.0
T-014,15,1,1,-2.0,-1.0
T-003,6,1,4,-2.0,-1.0
T-018,12,1,3,-1.0000000000000002,0.0
T-014,2,1,1,1.0,1.0
T-017,22,1,2,0.0,-1.0
T-013,25,1,4,-2.0,-1.0
T-012,28,1,2,2.0,2.0
T-001,12,1,2,0.0,-0.0
T-014,2,1,4,0.0,0.0
T-017,28,1,2,0.0,-1.0
T-003,27,1,2,3.0,3.0
T-004,13,1,2,2.0,0.0
T-016,3,1,4,-2.0,-1.0
T-012,23,1,1,-1.0000000000000002,-0.0
T-013,0,0,4,-2.0,-0.0
T-005,5,1,4,4.0,3.0
T-018,1,1,1,0.0,0.0
T-004,27,1,4,-2.0,-1.0
T-018,7,1,2,1.0,1.0
T-008,7,1,3,-1.0000000000000002,-1.0
T-017,23,1,2,3.0,1.0
T-009,6,1,3,-1.0000000000000002,-1.0
T-015,7,1,3,2.0,1.0
T-016,26,1,1,-2.0,-1.0
T-001,25,1,4,-1.0,-1.0
T-015,4,1,4,-1.0000000000000002,-1.0
T-002,11,1,3,0.0,-0.0
T-005,2,1,1,1.0,2.0
T-010,0,0,2,-2.0,-1.0
T-016,27,1,2,1.0,-0.0
T-016,0,0,1,-2.0,-2.0
T-017,18,1,1,-1.0,0.0
T-018,19,1,1,3.0,3.0
T-007,9,1,2,0.0,-0.0
T-018,23,1,1,0.0,-1.0
T-006,20,1,4,0.0,-0.0
T-015,17,1,1,-2.0,-1.0
T-004,23,1,3,-1.0,-1.0
T-016,26,1,3,-2.0,-2.0
T-016,0,0,2,0.0,-0.0
T-012,12,1,1,-1.0,-1.0
T-012,20,1,4,4.0,3.0
T-006,24,1,2,1.0,0.0
T-006,22,1,1,-2.0,-1.0
T-017,28,1,2,2.0,1.0
T-016,26,1,3,3.0,2.0
T-010,10,1,1,0.0,0.0
T-002,9,1,2,2.0,2.0
T-013,1,1,1,0.0,0.0
T-003,21,1,1,0.0,1.0
T-003,10,1,2,0.0,0.0
T-013,16,1,3,1.0,-0.0
T-017,10,1,2,-2.0,-2.0
T-011,19,1,2,2.0,0.0
T-003,25,1,1,0.0,1.0
T-018,8,1,2,-1.0,-1.0
T-013,13,1,1,-1.0000000000000002,-1.0
T-008,23,1,2,-2.0,-0.0
T-002,2,1,2,1.0,0.0
T-012,16,1,4,0.0,0.0
T-016,9,1,4,3.0,2.0
T-012,11,1,3,3.0,2.0
T-018,3,1,2,-1.0000000000000002,-0.0
T-014,21,1,3,0.0,0.0
T-017,3,1,2,-2.0,-1.0
T-013,16,1,2,1.0,0.0
T-001,13,1,2,5.0,4.0
T-015,25,1,3,3.0,1.0
T-008,0,0,1,0.0,0.0
T-008,25,1,4,-1.0,-1.0
T-013,1,1,4,-1.0000000000000002,-1.0
T-010,0,0,2,0.0,0.0
T-018,17,1,2,-2.0,-2.0
T-017,4,1,4,3.0,5.0
T-008,24,1,4,0.0,0.0
T-009,22,1,3,2.0,1.0
T-004,6,1,1,0.0,0.0
T-005,15,1,4,0.0,0.0
T-012,3,1,1,-2.0,-0.0
T-017,23,1,3,0.0,0.0
T-006,26,1,4,-2.0,-1.0
T-001,12,1,2,-2.0,-1.0
T-006,14,1,1,1.0,1.0
T-012,11,1,1,-2.0,-1.0
T-019,23,1,2,2.0,2.0
T-003,23,1,1,-2.0,-2.0
T-017,9,1,2,-2.0,-1.0
T-014,20,1,2,1.0,0.0
T-002,20,1,2,1.0,0.0
T-008,17,1,4,1.0,2.0
T-006,15,1,3,4.0,2.0
T-010,10,1,1,1.0,1.0
T-008,5,1,2,1.0,2.0
T-017,9,1,2,4.0,3.0
T-010,11,1,4,2.0,1.0
T-002,8,1,3,1.0,0.0
T-002,0,0,1,0.0,-0.0
T-018,13,1,3,2.0,2.0
T-008,28,1,3,-2.0,-1.0
T-006,13,1,1,-1.0000000000000002,0.0
T-014,1,1,4,1.0,1.0
T-012,25,1,4,1.0,1.0
T-006,22,1,4,3.0,3.0
T-016,10,1,4,-2.0,-1.0
T-017,27,1,3,-2.0,-1.0
T-004,27,1,1,-1.0000000000000002,-1.0
T-017,16,1,2,-2.0,-0.0
T-008,13,1,1,0.0,-1.0
T-004,17,1,3,0.0,1.0
T-018,23,1,1,1.0,-0.0
T-007,8,1,2,3.0,2.0
T-007,24,1,2,2.0,0.0
T-016,23,1,4,-2.0,-2.0
T-005,28,1,1,-2.0,-1.0
T-013,15,1,4,-1.0,-1.0
T-006,4,1,1,-2.0,-1.0
T-010,3,1,1,4.0,3.0
T-004,18,1,1,1.0,0.0
T-017,5,1,2,4.0,3.0
T-012,2,1,2,-1.0000000000000002,-1.0
T-008,21,1,4,4.0,3.0
T-012,28,1,2,1.0,2.0
T-009,25,1,2,1.0,2.0
T-001,6,1,3,0.0,0.0
T-004,16,1,4,0.0,0.0
T-008,24,1,3,1.0,-0.0
T-006,6,1,1,1.0,1.0
T-018,13,1,4,-1.0,-0.0
T-014,3,1,3,-2.0,-0.0
T-014,18,1,1,-2.0,-1.0
T-009,21,1,4,2.0,2.0
T-017,18,1,2,3.0000000000000004,2.0
T-017,10,1,2,3.0,3.0
T-015,10,1,3,-2.0,-2.0
T-006,9,1,1,-2.0,-1.0
T-004,23,1,2,2.0,1.0
T-004,7,1,2,2.0,2.0
T-001,18,1,2,-1.0000000000000002,-1.0
T-019,19,1,4,-2.0,-1.0
T-019,28,1,1,-1.0000000000000002,-0.0
T-009,2,1,3,-2.0,-1.0
T-005,11,1,2,-2.0,-1.0
T-011,11,1,1,1.0,-0.0
T-009,13,1,1,-2.0,-1.0
T-001,12,1,2,2.0,1.0
T-001,20,1,2,-1.0000000000000002,-0.0
T-018,28,1,2,0.0,0.0
T-003,0,0,3,0.0,0.0
T-015,13,1,3,-1.0000000000000002,-1.0
T-006,8,1,2,-1.0,-1.0
T-017,5,1,3,4.0,2.0
T-006,15,1,1,3.0,2.0
T-018,28,1,1,0.0,0.0
T-014,28,1,3,-1.0000000000000002,-0.0
T-008,11,1,3,-2.0,-1.0
T-017,15,1,2,1.0,1.0
T-001,18,1,4,1.0,2.0
T-011,17,1,2,-1.0000000000000002,-1.0
T-001,12,1,3,1.0,1.0
T-007,2,1,3,3.0,3.0
T-006,8,1,2,-2.0,-2.0
T-004,19,1,2,1.0,3.0
T-012,26,1,2,-1.0000000000000002,-0.0
T-008,23,1,1,-2.0,-2.0
T-014,21,1,2,-1.0000000000000002,0.0
T-002,12,1,1,1.0,1.0
T-008,6,1,2,1.0,-0.0
T-003,3,1,2,4.0,3.0
T-017,14,1,1,3.0,2.0
T-009,17,1,1,2.0,1.0
T-001,21,1,3,-1.0000000000000002,-1.0
T-001,16,1,2,1.0,-0.0
T-003,5,1,4,-1.0000000000000002,-1.0
T-003,5,1,3,-1.0,0.0
T-002,23,1,1,-1.0,-0.0
T-008,0,0,4,-2.0,-1.0
T-010,23,1,1,3.0,1.0
T-006,5,1,1,-2.0,-1.0
T-001,19,1,4,-2.0,-1.0
T-007,23,1,4,-1.0000000000000002,0.0
T-005,22,1,4,-1.0000000000000002,0.0
T-016,4,1,2,3.0,2.0
T-012,1,1,1,3.0,2.0
T-011,8,1,4,-1.0000000000000002,0.0
T-019,0,0,2,2.0,1.0
T-011,17,1,4,1.0,1.0
T-008,8,1,4,4.0,3.0
T-001,22,1,3,1.0,0.0
T-016,7,1,1,-1.0000000000000002,-1.0
T-013,2,1,4,-2.0,-1.0
T-018,7,1,3,4.0,3.0
T-013,14,1,1,0.0,-1.0
T-019,8,1,4,-2.0,-1.0
T-015,25,1,3,-2.0,-1.0
T-013,18,1,2,1.0,1.0
T-005,15,1,4,-2.0,-1.0
T-011,4,1,2,-1.0,0.0
T-008,13,1,1,2.0,2.0
T-007,7,1,4,-1.0000000000000002,-1.0
T-019,2,1,3,-2.0,-1.0
T-013,7,1,2,2.0,1.0
T-004,2,1,1,-1.0000000000000002,-0.0
T-011,25,1,3,0.0,-1.0
T-006,26,1,2,3.0,2.0
T-017,2,1,2,1.0,1.0
T-003,0,0,4,4.0,3.0
T-008,17,1,4,-2.0,-2.0
T-005,10,1,2,0.0,0.0
T-010,11,1,2,3.0,3.0
T-001,24,1,3,4.0,3.0
T-004,8,1,4,0.0,1.0
T-019,16,1,3,3.0,2.0
T-012,22,1,2,-1.0,-1.0
T-007,2,1,1,2.0,1.0
T-008,24,1,3,3.0,3.0
T-003,20,1,4,1.0,0.0
T-003,24,1,3,-2.0,-1.0
T-008,17,1,3,-2.0,-1.0
T-010,3,1,4,-1.0000000000000002,-0.0
T-006,8,1,3,0.0,0.0
T-011,15,1,2,-2.0,-1.0
T-011,18,1,1,-1.0000000000000002,-0.0
T-007,17,1,2,4.0,3.0
T-003,7,1,3,-2.0,-2.0
T-018,15,1,2,-2.0,-2.0
T-018,28,1,1,1.0,2.0
T-007,5,1,4,0.0,1.0
T-007,13,1,2,0.0,0.0
T-004,19,1,1,2.0,1.0
T-019,6,1,2,3.0,2.0
T-017,14,1,1,3.0,2.0
T-017,13,1,2,2.0,1.0
T-015,20,1,2,1.0,1.0
T-019,7,1,3,0.0,1.0
T-015,0,0,2,1.0,1.0
T-009,8,1,1,0.0,-0.0
T-009,10,1,1,3.0,3.0
T-019,24,1,2,-2.0,-1.0
T-001,5,1,2,-1.0000000000000002,-0.0
T-004,22,1,1,1.0,0.0
T-008,25,1,3,3.0,2.0
T-006,18,1,4,4.0,4.0
T-010,10,1,3,-1.0000000000000002,-1.0
T-006,0,0,1,1.0,0.0
T-014,19,1,4,3.0,1.0
T-006,0,0,1,-1.0000000000000002,-0.0
T-008,25,1,2,0.0,0.0
T-013,6,1,3,3.0,1.0
T-009,15,1,3,-1.0,-1.0
T-014,11,1,1,2.0,2.0
T-003,13,1,4,2.0,1.0
T-017,13,1,1,0.0,1.0
T-013,3,1,1,3.0,3.0
T-005,21,1,3,-2.0,-1.0
T-001,26,1,3,-2.0,-1.0
T-015,2,1,2,-2.0,-1.0
T-007,28,1,4,3.0,3.0
T-015,28,1,4,1.0,1.0
T-001,22,1,2,2.0,3.0
T-016,13,1,2,-2.0,-1.0
T-004,15,1,3,1.0,0.0
T-013,16,1,1,-2.0,-1.0
T-019,28,1,4,-2.0,-1.0
T-005,21,1,2,0.0,1.0
T-018,9,1,4,-2.0,-1.0
T-001,26,1,4,2.0,1.0
T-012,5,1,2,1.0,2.0
T-011,3,1,3,-2.0,-1.0
T-011,18,1,2,4.0,3.0
T-008,3,1,2,0.0,-1.0
T-002,9,1,3,2.0,0.0
T-013,9,1,3,-2.0,0.0
T-016,0,0,2,-2.0,-1.0
T-013,19,1,2,2.0,1.0
T-015,20,1,4,-2.0,-1.0
T-013,25,1,1,-2.0,-1.0
T-019,6,1,3,-1.0000000000000002,-0.0
T-011,1,1,2,2.0,3.0
T-019,2,1,1,-2.0,-1.0
T-009,26,1,4,1.0,1.0
T-014,5,1,2,1.0,0.0
T-003,21,1,3,-2.0,-1.0
T-011,3,1,3,3.0,1.0
T-012,4,1,3,1.0,1.0
T-011,2,1,4,-2.0,-0.0
T-005,10,1,3,3.0,1.0
T-017,17,1,2,1.0,1.0
T-004,7,1,3,-1.0,-1.0
T-018,10,1,4,0.0,-0.0
T-001,12,1,3,0.0,0.0
T-012,9,1,2,1.0,0.0
T-011,3,1,2,1.0,1.0
T-005,21,1,4,-2.0,-1.0
T-011,10,1,3,1.0,2.0
T-005,20,1,4,-2.0,-2.0
T-004,7,1,4,-2.0,-2.0
T-002,9,1,4,0.0,0.0
T-018,28,1,1,-2.0,-2.0
T-009,18,1,1,1.0,2.0
T-014,11,1,3,3.0,3.0
T-010,9,1,3,-1.0,-1.0
T-009,18,1,3,-2.0,-1.0
T-001,19,1,1,0.0,1.0
T-006,28,1,2,-2.0,-1.0
T-002,0,0,2,-2.0,-2.0
T-013,20,1,1,1.0,2.0
T-014,19,1,3,-1.0000000000000002,-1.0
T-006,21,1,1,-2.0,-1.0
T-014,4,1,4,2.0,0.0
T-011,7,1,4,1.0,-0.0
T-014,27,1,1,1.0,0.0
T-019,15,1,1,-2.0,-1.0
T-010,27,1,2,-2.0,-1.0
T-018,8,1,1,0.0,0.0
T-014,5,1,2,-2.0,-0.0
T-002,22,1,4,-2.0,-0.0
T-008,20,1,2,0.0,0.0
T-008,25,1,3,2.0,3.0
T-003,23,1,2,2.0,2.0
T-016,25,1,1,0.0,1.0
T-002,4,1,3,-2.0,-1.0
T-004,25,1,4,0.0,0.0
T-008,18,1,4,1.0,1.0
T-013,11,1,1,-2.0,-1.0
T-019,25,1,1,0.0,0.0
T-012,6,1,4,1.0,0.0
T-004,3,1,2,-2.0,-2.0
T-007,28,1,1,2.0,0.0
T-004,15,1,2,-1.0,-1.0
T-017,12,1,1,-2.0,-1.0
T-016,10,1,3,-2.0,-1.0
T-010,20,1,3,-1.0,0.0
T-008,13,1,2,2.0,1.0
T-007,17,1,3,0.0,0.0
T-015,25,1,3,-1.0,-0.0
T-006,27,1,2,-2.0,-1.0
T-007,26,1,2,0.0,0.0
T-002,4,1,2,-1.0000000000000002,-1.0
T-003,18,1,1,0.0,1.0
T-016,20,1,4,-1.0000000000000002,-1.0
T-004,3,1,2,1.0,1.0
T-016,25,1,1,-2.0,-1.0
T-006,22,1,1,-2.0,-1.0
T-012,10,1,2,-2.0,-1.0
T-017,27,1,3,0.0,0.0
T-013,8,1,3,-2.0,-1.0
T-016,15,1,1,1.0,1.0
T-002,19,1,2,-2.0,-0.0
T-009,0,0,4,-2.0,-2.0
T-007,10,1,3,-1.0000000000000002,-0.0
T-002,15,1,2,-2.0,-2.0
T-019,0,0,1,4.0,3.0
T-001,7,1,3,1.0,-0.0
T-014,5,1,3,-1.0,0.0
T-016,18,1,2,3.0,3.0
T-003,27,1,2,0.0,0.0
T-005,17,1,2,-2.0,-1.0
T-018,28,1,1,-1.0000000000000002,-0.0
T-005,21,1,2,0.0,0.0
T-012,13,1,4,5.0,5.0
T-002,18,1,2,3.0,1.0
T-016,27,1,1,0.0,-1.0
T-005,20,1,3,-1.0000000000000002,-0.0
T-004,21,1,4,1.0,1.0
T-015,12,1,1,-1.0,-1.0
T-017,1,1,4,-1.0,-0.0
T-006,5,1,3,-2.0,-1.0
T-007,13,1,2,-1.0000000000000002,-1.0
T-015,28,1,3,0.0,1.0
T-011,27,1,3,-1.0,-0.0
T-002,19,1,4,4.0,3.0
T-014,27,1,3,1.0,1.0
T-015,24,1,3,0.0,0.0
T-019,10,1,3,-2.0,-1.0
T-015,5,1,3,-2.0,-1.0
T-002,28,1,3,-1.0,-1.0
T-012,27,1,3,4.0,2.0
T-004,28,1,3,2.0,1.0
T-013,3,1,2,3.0,1.0
T-009,15,1,4,3.0,1.0
T-010,0,0,1,-1.0000000000000002,0.0
T-015,22,1,2,-2.0,-0.0
T-017,20,1,2,-2.0,-1.0
T-004,21,1,3,0.0,-0.0
T-011,1,1,3,4.0,3.0
T-010,11,1,2,-1.0,-1.0
T-017,9,1,4,3.0,4.0
T-008,25,1,1,-2.0,-2.0
T-008,19,1,2,-1.0000000000000002,0.0
T-019,10,1,2,-2.0,-1.0
T-016,3,1,2,0.0,0.0
T-015,25,1,3,-1.0,0.0
T-001,6,1,2,2.0,3.0
T-001,7,1,4,-1.0000000000000002,-0.0
T-012,18,1,1,5.0,5.0
T-014,1,1,1,1.0,0.0
T-009,12,1,2,2.0,1.0
T-012,3,1,2,-2.0,-1.0
T-005,0,0,3,-2.0,-0.0
T-014,11,1,1,-2.0,-2.0
T-017,3,1,4,-1.0000000000000002,-1.0
T-014,16,1,2,0.0,-1.0
T-011,21,1,3,1.0,0.0
T-010,27,1,4,3.0,1.0
T-002,6,1,4,-1.0,0.0
T-007,14,1,4,0.0,-0.0
T-005,15,1,4,2.0,2.0
T-006,25,1,1,3.0,2.0
T-004,27,1,2,-2.0,-1.0
T-016,22,1,1,3.0,2.0
T-012,11,1,1,-1.0000000000000002,-0.0
T-002,8,1,4,2.0,1.0
T-017,14,1,3,2.0,1.0
T-017,4,1,2,0.0,0.0
T-017,8,1,3,-2.0,-1.0
T-004,5,1,1,-2.0,-1.0
T-003,19,1,3,1.0,0.0
T-018,26,1,2,2.0,1.0
T-013,23,1,3,1.0,1.0
T-008,20,1,2,1.0,-0.0
T-004,16,1,2,0.0,-0.0
T-016,19,1,4,-1.0000000000000002,-1.0
T-019,16,1,3,0.0,0.0
T-018,3,1,2,-2.0,-1.0
T-018,10,1,2,1.0,0.0
T-001,23,1,1,-2.0,-1.0
T-001,19,1,4,0.0,-0.0
T-011,15,1,1,1.0,1.0
T-007,18,1,3,0.0,1.0
T-018,28,1,2,2.0,2.0
T-018,3,1,3,-1.0000000000000002,-1.0
T-011,16,1,3,-2.0,-0.0
T-009,12,1,4,3.0,2.0
T-014,5,1,3,-2.0,-1.0
T-013,25,1,1,-1.0,-1.0
T-015,17,1,3,0.0,0.0
T-017,27,1,3,4.0,2.0
T-011,3,1,3,1.0,-0.0
T-009,22,1,4,-2.0,-2.0
T-006,19,1,4,-2.0,-1.0
T-009,21,1,3,0.0,0.0
T-005,26,1,4,-1.0000000000000002,-1.0
T-017,13,1,3,-2.0,-1.0
T-015,1,1,3,-2.0,-1.0
T-010,12,1,4,-2.0,-1.0
T-005,6,1,1,-1.0,-1.0
T-016,13,1,1,-1.0,-1.0
T-015,23,1,4,-1.0,-1.0
T-003,5,1,2,1.0,0.0
T-004,24,1,4,0.0,1.0
T-011,23,1,2,-1.0000000000000002,-1.0
T-007,2,1,1,1.0,2.0
T-016,27,1,1,2.0,0.0
T-009,22,1,1,2.0,0.0
T-014,23,1,3,-2.0,-2.0
T-008,28,1,4,1.0,0.0
T-013,27,1,4,-2.0,-1.0
T-012,12,1,1,1.0,-0.0
T-018,11,1,3,1.0,1.0
T-018,16,1,2,1.0,1.0
T-011,8,1,1,-2.0,-2.0
T-009,5,1,1,4.0,3.0
T-015,8,1,3,2.0,2.0
T-018,15,1,4,-1.0,-1.0
T-016,10,1,3,1.0,-0.0
T-005,17,1,1,-2.0,-1.0
T-019,3,1,4,1.0,0.0
T-010,25,1,1,2.0,1.0
T-007,25,1,3,-2.0,-1.0
T-006,23,1,1,1.0,0.0
T-015,15,1,3,0.0,0.0
T-018,22,1,2,-2.0,-1.0
T-008,8,1,1,0.0,-0.0
T-010,16,1,3,1.0,0.0
T-007,22,1,2,2.0,4.0
T-016,22,1,1,3.0,2.0
T-003,18,1,1,2.0,0.0
T-005,18,1,4,-1.0000000000000002,-1.0
T-010,9,1,4,0.0,0.0
T-015,27,1,1,2.0,2.0
T-017,1,1,4,-1.0,-1.0
T-004,9,1,4,-2.0,-0.0
T-018,16,1,3,-2.0,-1.0
T-014,2,1,2,3.0000000000000004,2.0
T-017,7,1,2,-2.0,-2.0
T-006,5,1,1,-2.0,-1.0
T-004,24,1,3,1.0,1.0
T-004,7,1,3,0.0,-0.0
T-014,3,1,2,3.0,4.0
T-010,23,1,3,-2.0,-1.0
T-007,7,1,2,0.0,1.0
T-008,26,1,1,2.0,1.0
T-001,13,1,1,-1.0,0.0
T-002,28,1,2,0.0,1.0
T-016,0,0,1,3.0,2.0
T-017,5,1,2,-2.0,-2.0
T-016,17,1,3,2.0,3.0
T-006,13,1,2,-1.0000000000000002,-1.0
T-008,23,1,1,-1.0000000000000002,-0.0
T-012,5,1,1,1.0,2.0
T-016,2,1,3,-2.0,-2.0
T-017,0,0,1,-2.0,-1.0
T-016,3,1,1,-2.0,-1.0
T-016,20,1,4,0.0,1.0
T-008,12,1,3,3.0,2.0
T-016,17,1,2,2.0,2.0
T-001,19,1,4,-2.0,-1.0
T-001,19,1,4,0.0,1.0
T-007,3,1,1,-2.0,-1.0
T-002,1,1,2,-2.0,-1.0
T-011,7,1,2,1.0,-0.0
T-019,7,1,2,1.0,2.0
T-013,8,1,3,0.0,-1.0
T-007,28,1,3,1.0,0.0
T-009,8,1,3,-2.0,-1.0
T-014,15,1,4,-2.0,-2.0
T-015,15,1,1,2.0,0.0
T-011,18,1,4,-2.0,-1.0
T-007,1,1,4,-1.0,-1.0
T-006,7,1,2,0.0,0.0
T-008,8,1,4,0.0,1.0
T-010,6,1,1,2.0,1.0
T-010,24,1,1,0.0,1.0
T-009,17,1,4,0.0,1.0
T-007,15,1,2,1.0,-0.0
T-008,1,1,4,3.0,1.0
T-014,22,1,4,-2.0,-1.0
T-016,1,1,2,-1.0,0.0
T-019,12,1,1,0.0,0.0
T-014,4,1,2,-2.0,-2.0
T-014,23,1,1,4.0,3.0
T-016,16,1,3,0.0,-1.0
T-011,22,1,2,-2.0,-0.0
T-005,4,1,3,4.0,1.0
T-009,14,1,4,-2.0,-0.0
T-003,25,1,2,-1.0,-1.0
T-005,3,1,1,-1.0000000000000002,0.0
T-014,2,1,2,0.0,-0.0
T-006,22,1,1,2.0,1.0
T-010,21,1,3,1.0,-0.0
T-004,1,1,4,2.0,0.0
T-014,18,1,1,3.0,1.0
T-002,18,1,1,0.0,1.0
T-006,7,1,4,3.0,2.0
T-004,16,1,2,3.0,1.0
T-009,4,1,4,-2.0,-1.0
T-001,27,1,2,2.0,0.0
T-016,12,1,2,-1.0,-1.0
T-008,15,1,3,2.0,1.0
T-005,0,0,1,0.0,1.0
T-012,26,1,1,4.0,2.0
T-001,4,1,2,1.0,0.0
T-004,17,1,1,1.0,1.0
T-009,12,1,2,1.0,0.0
T-008,28,1,2,4.0,2.0
T-007,12,1,1,-1.0,0.0
T-019,3,1,2,2.0,1.0
T-010,0,0,3,-2.0,-2.0
T-017,10,1,2,0.0,-1.0
T-019,6,1,4,2.0,1.0
T-006,11,1,4,-1.0000000000000002,-1.0
T-007,3,1,4,-1.0000000000000002,-1.0
T-014,0,0,3,1.0,0.0
T-008,5,1,1,4.0,2.0
T-015,27,1,1,-2.0,-1.0
T-003,1,1,1,-2.0,-1.0
T-018,19,1,4,-2.0,-2.0
T-017,15,1,2,0.0,-0.0
T-003,18,1,1,2.0,3.0
T-006,26,1,2,2.0,0.0
T-008,1,1,4,3.0,3.0
T-002,16,1,2,2.0,2.0
T-009,21,1,3,2.0,1.0
T-008,11,1,1,-2.0,-2.0
T-004,22,1,4,-2.0,-1.0
T-001,13,1,3,-2.0,-2.0
T-011,12,1,1,-2.0,-1.0
T-005,0,0,1,-1.0000000000000002,-1.0
T-016,28,1,4,2.0,3.0
T-004,12,1,3,-2.0,-2.0
T-004,26,1,2,3.0,2.0
T-018,24,1,4,-1.0,-1.0
