crew_id,join_date,experience_years,technical_knowledge_score,safety_procedures_score,equipment_operation_score,communication_score,leadership_score,problem_solving_score,emergency_response_score,quality_control_score,team_collaboration_score
C-2774,2023-03-07,3.2548298833221314,90,90,62,72,68,87,69,79,65
C-2775,2023-07-06,3.934786129180226,85,99,95,78,97,94,68,67,82
C-2776,2023-01-05,6.964032040475065,71,73,93,75,75,65,74,74,100
C-2777,2023-05-12,4.024193681800048,72,78,85,73,68,73,83,88,71
C-2778,2023-12-20,4.061990991222479,62,82,90,89,65,87,95,91,99
C-2779,2023-02-08,14.112193051692602,62,76,87,79,89,64,98,64,73
C-2780,2023-12-16,9.331622549059729,62,93,83,64,93,62,93,73,77
C-2781,2023-05-30,3.548632251032781,60,100,86,97,88,97,72,65,77
C-2782,2023-06-15,10.693454716243872,68,83,66,95,90,61,87,62,94
C-2783,2023-04-25,13.218330053508069,72,80,85,89,87,100,69,64,64
C-2784,2023-02-10,13.325379949285834,75,62,91,100,81,71,95,77,78
C-2785,2023-07-14,13.396639811660283,81,80,61,69,74,71,100,65,99
C-2786,2023-06-23,13.854132616688544,96,94,73,76,67,62,91,95,74
C-2787,2023-06-12,2.468640781080724,74,91,86,60,78,71,77,72,61
C-2788,2023-10-30,11.89917408342903,97,70,71,93,66,64,100,91,73
C-2789,2023-04-10,10.058617614203566,71,75,100,75,74,96,66,62,80
C-2790,2023-07-18,2.381624635911537,78,81,62,94,70,77,61,84,68
C-2791,2023-03-24,2.2661851007348366,64,85,77,87,84,87,93,85,86
C-2792,2023-03-21,8.569570404266583,83,95,75,64,91,75,66,62,96
C-2793,2023-11-09,12.641774400274146,89,67,68,65,98,60,86,64,64
C-2794,2023-04-07,7.346932210159826,61,86,77,95,80,88,83,82,75
C-2795,2023-10-12,5.322929206539793,88,86,61,81,65,77,94,62,96
C-2796,2023-05-03,8.999417009603246,79,71,73,98,67,86,79,71,73
C-2797,2023-01-16,11.610840947231864,77,80,77,78,72,76,85,63,83
C-2798,2023-10-04,11.156584177582271,74,82,83,70,76,85,94,76,75
C-2799,2023-01-26,2.580303990442191,65,97,68,84,91,80,83,76,90
C-2800,2023-06-02,7.83191292197123,68,99,75,62,77,84,65,93,84
C-2801,2023-11-26,2.960386145823568,95,70,81,98,74,80,64,100,96
C-2802,2023-06-20,8.075577175076141,99,94,89,61,69,93,84,71,67
C-2803,2023-03-30,8.354292656246521,81,85,95,91,63,65,80,77,72
C-2804,2023-03-18,14.781681614694003,98,68,97,78,74,66,76,70,81
C-2805,2023-09-19,4.984225042437086,75,67,74,61,63,68,60,98,64
C-2806,2023-06-26,10.286651093404767,79,70,85,91,63,86,60,81,77
C-2807,2023-06-06,5.1166734772673195,85,92,94,78,71,86,93,68,77
C-2808,2023-02-05,4.883934334730116,99,89,62,86,97,67,77,71,62
C-2809,2023-09-07,12.861460101358883,90,89,99,67,97,76,78,83,92
C-2810,2023-08-26,3.345858517783962,60,89,86,75,66,65,60,69,64
C-2811,2023-07-22,2.970298413854593,70,83,71,70,90,86,91,71,81
C-2812,2023-02-01,9.8238392059923,99,98,88,98,93,86,71,65,74
C-2813,2023-04-24,14.391668266178124,99,67,89,91,64,74,74,100,60
C-2814,2023-09-27,5.44351414187472,60,66,86,66,72,71,94,89,89
C-2815,2023-10-11,11.828885930047127,99,93,100,82,80,100,65,72,60
C-2816,2023-06-21,11.424287566082809,67,79,69,94,96,69,85,63,85
C-2817,2023-03-25,0.915995537716942,65,72,76,81,97,84,69,82,70
C-2818,2023-11-22,13.589094147160598,71,99,96,78,91,66,88,67,92
C-2819,2023-12-02,14.6876284491347,76,76,69,74,100,66,68,65,91
C-2820,2023-08-08,2.5602911517901976,66,92,61,82,95,62,77,67,71
C-2821,2023-09-15,4.62866918737922,72,65,72,88,86,71,93,95,63
C-2822,2023-07-24,1.429886138190898,61,62,71,83,64,81,78,77,91
C-2823,2023-09-10,1.113611104028701,98,95,79,86,64,73,65,91,93
C-2824,2023-03-30,2.490008171654935,74,62,94,72,80,60,90,87,100
C-2825,2023-06-05,12.333152854233877,83,97,89,84,92,66,63,64,94
C-2826,2023-01-07,9.238649840288438,84,89,74,61,96,77,95,76,92
C-2827,2023-02-18,11.464223367426314,90,78,77,83,74,100,83,74,64
C-2828,2023-05-22,2.257997764564708,92,80,72,87,85,67,87,68,60
C-2829,2023-05-08,11.036085897729482,61,76,81,90,100,80,69,73,60
C-2830,2023-02-27,0.5261632102089069,76,72,69,78,99,86,70,68,80
C-2831,2023-07-10,0.9210187012729255,88,95,94,71,63,96,89,78,99
C-2832,2023-07-19,8.212415083220263,88,86,72,95,82,84,94,93,87
C-2833,2023-02-18,3.2622584955163556,96,94,85,97,83,63,64,91,73
C-2834,2023-09-09,14.264477045634882,66,88,72,83,67,79,94,64,67
C-2835,2023-06-28,11.946647549061845,65,87,61,77,77,72,97,63,67
C-2836,2023-03-04,4.829275674612976,99,73,81,73,67,91,72,100,60
C-2837,2023-07-04,10.399307860364265,97,72,87,68,74,95,80,86,71
C-2838,2023-01-07,1.6544627712432045,61,88,64,71,68,90,100,98,98
C-2839,2023-12-02,7.201348305989678,97,71,82,77,87,80,77,66,74
C-2840,2023-02-27,8.471024755975854,89,68,97,81,100,60,89,94,67
C-2841,2023-11-06,13.967405277695557,100,84,85,80,67,75,74,88,89
C-2842,2023-07-14,5.905904885583549,99,65,81,69,63,70,87,65,99
C-2843,2023-07-05,12.606120541870741,76,64,74,100,70,86,71,88,77
C-2844,2023-12-19,1.9626048697146223,63,99,68,86,87,81,78,78,71
C-2845,2023-01-15,8.306428293016726,100,93,98,97,71,79,72,71,79
C-2846,2023-04-28,0.7069551804660843,86,82,74,81,97,88,75,61,100
C-2847,2023-06-06,2.464005509829757,97,62,68,91,66,72,95,63,74
C-2848,2023-06-23,11.598205942410708,97,79,96,74,74,70,66,80,67
C-2849,2023-07-09,12.423038898708008,63,73,91,69,70,66,96,86,67
C-2850,2023-08-23,14.696218441848666,67,67,99,61,89,90,65,92,83
C-2851,2023-05-30,12.57994846295615,65,72,93,76,76,72,69,80,82
C-2852,2023-09-07,1.1768604616797267,95,95,64,89,99,78,89,85,85
C-2853,2023-01-06,2.91148342080083,74,98,90,95,88,71,98,67,69
C-2854,2023-06-24,3.787733325662155,84,70,94,67,74,82,75,91,66
C-2855,2023-05-20,4.682475884967232,100,94,82,67,100,77,62,92,88
C-2856,2023-11-15,13.693437027882581,63,80,86,72,92,61,74,81,97
C-2857,2023-09-22,4.547447741146067,75,78,80,100,76,79,74,64,85
C-2858,2023-11-21,4.370398212790652,92,99,97,98,65,80,80,69,100
C-2859,2023-12-21,8.058111121767153,61,100,71,60,83,97,94,87,67
C-2860,2023-03-30,14.719003421262828,61,92,88,91,83,75,71,73,96
C-2861,2023-12-04,7.608627659150288,73,98,65,81,74,67,65,100,94
C-2862,2023-03-10,1.821372533853905,66,97,66,82,96,86,98,91,85
C-2863,2023-01-29,10.651699321542834,72,84,79,64,69,65,61,95,93
C-2864,2023-04-22,9.26605805404794,78,63,93,83,89,77,90,82,93
C-2865,2023-07-31,5.569655175154118,88,68,100,100,71,79,63,73,94
C-2866,2023-10-12,11.097265200564323,89,95,76,79,60,66,83,60,60
C-2867,2023-05-17,5.4135485598964905,68,60,88,99,100,99,97,88,95
C-2868,2023-03-02,2.1660414238807566,68,85,86,86,90,95,83,96,97
C-2869,2023-10-21,5.3942715563254975,66,82,96,70,95,97,71,69,80
C-2870,2023-07-26,11.032492108764743,65,88,62,61,65,98,64,76,67
C-2871,2023-05-12,6.444827658815036,78,95,73,65,67,84,71,87,72
C-2872,2023-02-19,13.94525112209663,64,84,79,94,67,75,86,63,82
C-2873,2023-09-26,7.59933691815486,98,86,75,66,99,83,84,100,80
C-2874,2023-01-13,2.2420454584311713,70,74,74,77,87,83,60,76,76
C-2875,2023-06-13,1.5439683080200046,85,65,64,84,82,93,62,83,65
C-2876,2023-09-27,14.726284623460844,100,62,91,89,83,79,72,96,92
C-2877,2023-04-28,12.358319160298915,90,89,70,96,78,65,60,94,61
C-2878,2023-08-20,8.855452931476847,89,63,68,88,61,79,84,95,75
C-2879,2023-03-31,6.41547445793183,80,96,61,79,87,71,73,99,92
C-2880,2023-02-06,13.395158540779448,63,96,77,99,93,65,68,78,91
C-2881,2023-11-18,8.772788513166836,76,80,100,63,99,88,85,84,79
C-2882,2023-01-08,1.9218800319557916,69,64,61,72,90,98,95,60,73
C-2883,2023-11-18,13.191855520034759,70,63,72,62,70,87,99,84,93
C-2884,2023-03-02,0.5538110070671197,83,100,98,69,65,76,93,72,64
C-2885,2023-02-21,11.012599355715592,66,87,100,99,78,87,80,71,86
C-2886,2023-06-20,7.836595048158069,78,91,78,90,82,67,96,64,69
C-2887,2023-05-20,9.214073554501535,81,88,60,60,62,92,97,73,68
C-2888,2023-05-17,4.940284405054534,69,75,97,60,92,80,92,65,83
C-2889,2023-01-15,8.134685048003657,71,75,91,84,60,85,90,83,94
C-2890,2023-12-21,5.37133922715839,68,90,65,93,90,84,97,95,100
C-2891,2023-10-28,10.913638081134327,93,91,78,71,86,76,100,61,87
C-2892,2023-11-21,8.253417891363261,61,75,90,90,88,77,85,73,65
C-2893,2023-01-21,4.655499794920453,72,98,73,65,92,66,79,93,97
C-2894,2023-10-15,5.789907024065037,60,91,86,91,78,65,62,84,94
C-2895,2023-07-20,14.549430050491221,93,89,67,81,75,67,64,88,67
C-2896,2023-02-26,8.907865235125067,90,78,67,98,77,72,83,66,74
C-2897,2023-04-06,14.905464568692173,73,91,84,88,61,92,72,87,68
C-2898,2023-05-30,8.167392376728706,71,90,71,85,96,85,89,82,67
C-2899,2023-10-31,10.247327190754426,94,98,77,72,88,92,78,60,98
C-2900,2023-01-05,13.875172620185776,89,85,64,76,80,71,74,60,79
C-2901,2023-09-23,12.622304241359679,63,78,78,91,72,94,85,81,97
C-2902,2023-06-15,11.40764035062393,96,60,70,77,90,99,97,96,94
C-2903,2023-11-26,6.858459044703417,80,74,66,72,85,75,82,66,73
C-2904,2023-06-23,2.497698365437649,73,62,65,61,88,73,82,99,60
C-2905,2023-01-27,3.1243167348150203,91,63,88,76,62,72,90,82,60
C-2906,2023-06-26,2.34787674806385,84,100,91,81,72,96,75,97,100
C-2907,2023-06-23,3.5560650186707656,64,69,79,79,91,64,89,82,78
C-2908,2023-04-28,9.147430317376811,82,63,90,75,82,84,81,77,62
C-2909,2023-03-08,2.868772691717378,66,81,88,64,67,75,83,75,66
C-2910,2023-11-29,8.016668595494895,86,78,95,89,91,62,61,100,91
C-2911,2023-06-06,4.46350393265009,71,99,81,72,96,93,79,60,87
C-2912,2023-11-19,4.364217666522787,70,79,93,76,81,70,85,90,72
C-2913,2023-10-24,3.4845850064851795,70,91,100,64,94,72,92,79,82
C-2914,2023-03-02,8.647343714563123,77,98,63,64,66,64,98,100,84
C-2915,2023-03-22,0.909402985749262,67,65,79,94,93,82,89,81,100
C-2916,2023-07-13,10.246332771978476,77,91,71,66,95,68,67,78,64
C-2917,2023-05-04,4.235317607685908,71,60,94,83,66,98,65,63,70
C-2918,2023-03-11,5.043304944746647,73,85,91,78,100,98,78,87,91
C-2919,2023-10-08,2.656026089508937,72,64,76,88,70,90,72,75,66
C-2920,2023-09-23,14.044254451560581,82,98,97,84,87,88,88,86,93
C-2921,2023-04-25,14.830736711941967,92,63,72,72,91,64,75,85,85
C-2922,2023-01-22,7.808315689649085,60,96,73,92,99,69,69,76,61
C-2923,2023-01-25,13.312954583102462,63,83,76,61,90,83,75,79,71
C-2924,2023-04-10,12.235633248648835,64,74,90,89,69,86,63,71,95
C-2925,2023-06-13,13.899212155727314,91,73,77,81,86,74,85,91,100
C-2926,2023-04-08,4.097719068474643,74,88,78,68,76,95,67,72,95
C-2927,2023-05-23,5.412241617469559,83,74,75,79,64,77,62,83,84
C-2928,2023-12-18,2.1825715706593436,95,84,97,92,83,90,92,64,93
C-2929,2023-11-30,8.170246513088824,77,96,72,98,99,60,86,72,82
C-2930,2023-10-28,3.266643728785602,77,82,62,74,94,100,86,67,66
C-2931,2023-09-23,5.994498683722797,88,100,72,90,69,83,94,69,62
C-2932,2023-09-23,1.005642211763485,66,95,77,89,87,95,81,80,96
C-2933,2023-12-07,10.318969024544108,99,62,94,90,100,73,85,79,61
C-2934,2023-02-24,8.718154565922541,88,81,69,73,81,62,68,89,67
C-2935,2023-03-12,7.780620771482807,98,94,92,80,78,96,72,99,78
C-2936,2023-03-21,1.9624300701775597,94,77,61,83,69,97,91,60,89
C-2937,2023-04-12,4.908422757386386,72,60,71,62,63,81,77,89,92
C-2938,2023-01-28,14.967550237053674,76,81,100,79,81,88,94,76,75
C-2939,2023-01-02,13.552634371718236,95,69,85,67,99,92,67,82,89
C-2940,2023-06-06,13.909619671518044,100,99,80,91,76,62,72,95,64
C-2941,2023-04-28,7.315729509139562,92,74,70,68,64,92,83,60,63
C-2942,2023-01-27,7.758612716144957,61,79,61,87,87,72,61,95,60
C-2943,2023-11-25,8.902462511770446,82,92,95,82,73,65,94,63,61
C-2944,2023-01-24,9.602954902210994,83,78,84,75,77,61,94,89,75
C-2945,2023-12-25,0.544424924102449,92,82,71,77,92,97,85,74,91
C-2946,2023-06-07,8.921396541975444,96,73,80,65,68,79,74,89,100
C-2947,2023-06-11,1.817665489319349,90,74,88,62,61,97,80,66,63
C-2948,2023-03-01,12.188498502335056,98,97,99,66,74,96,80,84,89
C-2949,2023-08-09,9.942405015277195,62,68,62,91,74,73,70,96,87
C-2950,2023-06-29,4.860744266546519,65,93,70,77,66,64,67,100,99
C-2951,2023-12-14,11.164040182716526,98,100,98,94,65,94,98,76,91
C-2952,2023-05-22,13.562315458393412,97,73,99,93,84,95,73,87,89
C-2953,2023-06-09,1.3145376366913526,97,83,62,79,84,77,73,72,90
C-2954,2023-05-15,4.1754627921388,75,87,75,63,92,90,68,94,69
C-2955,2023-10-27,13.6527309186464,98,99,71,83,72,77,82,71,84
C-2956,2023-10-24,13.092766847823535,82,60,100,96,75,85,64,89,75
C-2957,2023-01-15,12.148663899392778,95,91,91,99,64,98,98,95,91
C-2958,2023-07-19,13.511686801860712,99,62,67,83,77,75,80,71,80
C-2959,2023-10-09,14.22613890821902,88,74,85,74,67,84,80,91,86
C-2960,2023-02-17,0.9109999109597804,76,69,74,75,84,67,70,72,71
C-2961,2023-11-27,0.8301222845103478,100,64,95,67,91,77,70,61,64
C-2962,2023-09-27,12.995837855057275,86,67,66,91,73,85,97,87,91
C-2963,2023-08-20,14.833869140549478,64,62,79,60,98,65,63,90,60
C-2964,2023-09-01,5.974341661489746,68,81,94,76,90,97,76,74,64
C-2965,2023-06-07,6.329826490844694,88,65,87,64,74,94,78,73,89
C-2966,2023-09-15,13.076684022050273,74,76,90,97,74,71,63,79,74
C-2967,2023-11-21,14.912703813683972,87,76,87,84,68,88,67,78,62
C-2968,2023-09-19,3.7733332616119815,65,70,94,84,88,73,84,65,64
C-2969,2023-05-23,6.059517438608252,67,84,99,89,63,82,99,69,89
C-2970,2023-01-05,5.862245404424287,74,66,91,99,64,66,84,66,61
C-2971,2023-01-10,4.320577392315355,87,79,69,70,97,87,97,91,97
C-2972,2023-09-07,6.642440394430083,81,65,78,77,83,90,90,88,99
C-2973,2023-04-25,4.0900668082584275,94,73,71,82,95,76,72,96,86
C-2974,2023-07-24,3.9900337493671123,92,92,75,82,87,72,100,66,92
C-2975,2023-02-21,4.165492976439914,97,76,65,78,79,60,63,89,75
C-2976,2023-09-01,5.721655137203543,72,88,96,60,89,61,70,99,87
C-2977,2023-11-19,14.082899082012418,90,98,84,76,82,64,65,84,62
C-2978,2023-07-31,1.446051746112709,79,70,78,89,91,67,67,100,100
C-2979,2023-09-19,13.343311443354596,92,64,85,84,91,63,68,89,74
C-2980,2023-12-22,5.046277104189961,92,79,76,76,100,96,72,100,88
C-2981,2023-08-16,7.232241208295647,97,83,95,70,95,94,67,77,78
C-2982,2023-01-14,3.833187390279466,75,82,82,95,77,85,76,71,90
C-2983,2023-08-04,8.266614071048831,88,99,65,73,94,75,64,86,78
C-2984,2023-07-07,12.385768287168549,93,89,91,94,92,67,62,85,61
C-2985,2023-09-28,5.0336912800089175,85,75,89,65,68,66,79,71,90
C-2986,2023-12-21,4.503844693969007,87,74,84,72,93,74,76,84,100
C-2987,2023-12-05,14.185095330518504,63,96,96,88,100,92,91,72,70
C-2988,2023-12-02,14.977340896821152,89,73,98,67,89,70,73,64,72
C-2989,2023-04-27,4.248996936707781,88,62,72,95,76,87,71,70,75
C-2990,2023-10-05,14.199427025472207,89,68,90,100,65,83,82,63,62
C-2991,2023-08-29,9.57978233559625,64,89,88,68,66,85,86,90,79
C-2992,2023-02-06,3.4141269390774074,98,79,93,80,89,95,66,61,99
C-2993,2023-03-14,10.911618640126326,97,83,85,89,70,68,78,62,99
C-2994,2023-05-10,3.317207649495233,80,93,73,95,64,84,69,86,80
C-2995,2023-11-26,4.781644584642806,64,96,88,87,94,69,86,99,63
C-2996,2023-01-03,5.710807198573847,81,81,69,61,84,76,98,98,86
C-2997,2023-05-02,2.398614050338827,61,81,75,70,64,67,78,76,93
C-2998,2023-08-18,5.747761267129956,93,64,91,64,66,87,76,99,63
C-2999,2023-09-20,12.517452954115202,97,98,60,70,86,75,68,86,63
C-3000,2023-12-28,9.153177981180646,80,88,89,65,62,63,70,90,68
C-3001,2023-04-17,3.2505323290579753,73,91,86,63,82,82,96,99,91
C-3002,2023-05-25,11.785895459071995,85,92,93,65,76,96,67,89,86
C-3003,2023-01-28,13.463858278254216,95,86,63,60,90,97,98,68,92
C-3004,2023-08-27,4.044312724174114,73,70,99,90,78,77,88,70,96
C-3005,2023-07-22,11.031599302180139,95,73,91,86,95,98,62,94,77
C-3006,2023-08-26,5.778679437355344,61,77,61,77,87,82,85,77,72
C-3007,2023-08-28,4.662302590456152,81,99,82,80,98,80,83,70,79
C-3008,2023-09-09,1.7785106196258527,99,63,70,84,88,87,99,79,74
C-3009,2023-02-07,5.187041432236255,81,78,82,99,76,98,63,67,91
C-3010,2023-11-07,7.052188329608469,83,67,73,68,60,73,83,97,72
C-3011,2023-07-19,0.588819648236557,61,74,98,69,76,97,74,86,63
C-3012,2023-01-01,10.184913972566324,91,92,73,72,94,78,96,84,76
C-3013,2023-02-27,4.99646989965363,68,68,66,60,60,78,72,86,69
C-3014,2023-03-09,4.2666393700044285,64,80,81,100,60,64,89,71,93
C-3015,2023-02-01,3.1951774019157684,70,81,84,76,82,67,78,73,60
C-3016,2023-09-05,8.403757892013855,84,68,93,89,95,74,68,96,87
C-3017,2023-02-09,10.574294867559553,86,74,84,94,72,79,60,73,63
C-3018,2023-11-22,12.053873575405254,77,100,89,90,74,72,92,90,84
C-3019,2023-02-23,12.53464329643739,98,61,65,73,63,73,73,88,72
C-3020,2023-12-06,4.18022869388537,67,61,75,78,92,93,100,86,64
C-3021,2023-05-21,9.251644534906484,76,99,71,74,77,79,61,88,66
C-3022,2023-08-06,9.717329423123832,72,96,69,95,60,88,97,95,94
C-3023,2023-08-27,8.813721159526983,77,94,60,67,60,78,93,89,95
C-3024,2023-07-10,5.264196397044128,91,83,83,94,93,78,81,80,66
C-3025,2023-10-01,4.07236563067685,97,96,76,88,64,79,90,84,78
C-3026,2023-07-31,1.1300553733083083,100,81,100,86,70,89,60,71,99
C-3027,2023-06-19,6.958161904414776,72,78,86,70,73,91,98,80,76
C-3028,2023-06-25,9.06630548268562,62,98,72,97,76,79,65,85,68
C-3029,2023-06-19,12.879243955114573,80,74,62,75,67,90,65,97,92
C-3030,2023-12-24,8.216854963879314,63,66,81,62,81,62,65,71,89
C-3031,2023-02-26,13.497255352853568,68,81,82,76,63,63,73,95,65
C-3032,2023-08-17,12.060782142608343,78,68,79,96,93,67,62,71,72
C-3033,2023-01-01,13.060033985959322,72,92,75,92,66,76,82,60,92
C-3034,2023-01-19,0.8526488158619,64,84,67,76,84,70,88,66,85
C-3035,2023-07-07,12.981021328884966,98,72,64,90,73,98,81,81,68
C-3036,2023-03-04,6.110232684276717,94,83,81,77,63,88,80,100,97
C-3037,2023-05-16,11.882831921005943,76,87,84,62,94,71,76,91,92
C-3038,2023-05-07,2.919257946516284,65,88,79,64,90,74,86,66,87
C-3039,2023-05-28,14.47172764067084,93,68,82,77,79,66,91,75,65
C-3040,2023-12-28,13.661183722926893,61,94,100,99,64,86,77,91,67
C-3041,2023-06-11,12.242031285274079,68,61,97,72,60,71,84,67,60
C-3042,2023-07-31,3.540883232545026,61,92,60,70,83,69,79,92,92
C-3043,2023-08-10,0.9724181055210728,94,73,64,91,83,66,62,85,94
C-3044,2023-06-22,12.9679737881525,81,97,87,74,68,62,81,63,61
C-3045,2023-03-28,8.94385847114061,83,90,92,94,68,76,88,89,96
C-3046,2023-01-09,13.131462343886326,66,100,85,92,100,84,77,71,67
C-3047,2023-08-07,1.269925090027695,92,86,69,82,94,94,64,98,81
C-3048,2023-05-10,1.7120392345983764,63,62,92,93,81,100,65,85,86
C-3049,2024-01-01,9.549506159785487,86,86,97,92,64,91,96,79,67
C-3050,2023-09-02,13.996289999975035,70,98,76,69,92,90,96,70,67
C-3051,2023-05-13,6.790129961831375,85,87,63,62,92,62,65,80,68
C-3052,2023-04-09,4.885637241443213,77,97,94,65,100,89,62,86,67
C-3053,2023-02-05,6.837261117184775,62,98,89,76,63,77,97,63,94
C-3054,2023-01-03,2.2667101480924448,79,84,72,99,62,75,99,88,60
C-3055,2023-05-18,7.312175557658812,96,87,67,89,93,67,95,63,78
C-3056,2023-01-07,10.100662494858108,79,98,71,78,80,71,88,73,61
C-3057,2023-06-02,4.022479184082748,94,66,94,60,65,81,73,71,63
C-3058,2023-06-25,10.248280431772935,76,66,93,63,69,66,61,100,69
C-3059,2023-08-08,0.7451550684165775,60,67,73,76,88,81,84,94,92
C-3060,2023-05-04,14.405481122018598,90,88,83,90,92,64,66,82,62
C-3061,2023-01-07,8.767449354965754,89,86,73,84,83,94,66,85,73
C-3062,2023-01-27,7.944743911837079,73,72,81,93,76,93,83,89,93
C-3063,2023-10-11,4.107057441611445,68,81,80,61,76,76,90,91,69
C-3064,2023-10-27,10.696340382493002,67,83,77,65,72,64,68,71,68
C-3065,2023-05-17,11.786729914315897,83,100,72,76,84,100,78,71,88
C-3066,2023-10-18,10.892829322687234,92,63,91,66,91,98,73,89,61
C-3067,2023-04-20,4.014615261518948,99,89,84,75,67,65,97,61,98
C-3068,2023-12-10,12.59722204788778,94,95,79,96,65,86,95,89,76
C-3069,2023-02-17,14.048059182706343,67,89,72,90,82,86,65,99,73
C-3070,2023-10-14,4.655145846147798,99,62,64,72,72,93,78,87,80
C-3071,2023-06-25,6.178282300699199,78,70,69,65,68,61,82,89,98
C-3072,2023-04-06,5.192438042106146,97,100,73,97,92,97,90,63,61
C-3073,2023-08-07,10.6874734179239,88,82,71,60,92,96,78,90,89
C-3074,2023-11-14,7.499273881170461,69,97,92,87,84,65,96,98,71
C-3075,2023-11-17,13.628436615751173,76,96,61,68,82,98,82,81,88
C-3076,2023-08-13,1.9455756348442765,70,77,72,91,70,64,90,67,69
C-3077,2023-02-15,7.353272490205195,71,92,83,88,77,98,98,100,96
C-3078,2023-09-13,5.949596367824791,69,100,89,81,72,93,96,95,64
C-3079,2023-10-17,7.862448480948558,66,78,99,76,94,94,64,84,95
C-3080,2023-12-29,13.600017701463456,81,78,95,92,86,92,91,61,73
C-3081,2023-01-15,0.7805889912887303,78,86,65,81,86,67,99,71,71
C-3082,2023-02-05,2.836868657922874,66,94,91,87,77,83,62,62,97
C-3083,2023-01-12,8.334014788446801,86,85,61,67,71,76,67,97,81
C-3084,2023-10-17,7.587781447405399,89,63,77,91,80,72,92,61,90
C-3085,2023-06-20,11.623004462177942,91,87,85,70,75,86,82,99,73
C-3086,2023-11-22,4.5224046003262925,81,90,99,96,86,68,84,88,78
C-3087,2023-11-16,13.282150516209414,78,61,63,65,98,96,98,98,64
C-3088,2023-11-10,8.41639239719956,98,79,81,75,88,84,94,86,84
C-3089,2023-06-04,14.480597847970158,65,91,94,78,84,87,75,83,96
C-3090,2023-04-23,11.772800237719881,81,74,95,82,99,81,81,96,97
C-3091,2023-09-22,0.674958888185406,62,72,77,60,82,81,64,99,69
C-3092,2023-09-05,0.9304544216926506,82,64,60,86,90,60,67,69,67
C-3093,2023-03-31,11.99643292319277,94,65,98,63,85,85,91,75,86
C-3094,2023-04-27,5.239748985234183,67,70,86,67,74,75,78,77,85
C-3095,2023-11-07,3.01182727281612,77,60,92,65,64,84,88,88,96
C-3096,2023-09-14,1.8720094764252282,72,96,68,72,97,92,77,78,95
C-3097,2023-07-18,8.857817734131645,89,62,69,89,65,68,74,90,95
C-3098,2023-11-04,10.51591762432596,77,100,73,63,92,96,96,87,98
C-3099,2023-09-11,2.603121441201425,77,97,91,98,60,71,80,93,74
C-3100,2023-01-16,11.460627943721494,67,91,60,78,83,63,81,90,84
C-3101,2023-08-14,13.489829217776995,73,81,91,65,75,91,96,89,93
C-3102,2023-01-24,8.828667166708897,69,87,67,75,67,99,90,82,73
C-3103,2023-10-08,14.6263872539027,93,99,83,80,92,93,62,68,94
C-3104,2023-09-07,12.912099354154636,96,91,91,73,61,76,100,100,61
C-3105,2023-02-12,11.803081495736372,72,92,61,91,68,74,92,91,76
C-3106,2023-11-08,5.130519723404281,71,69,65,96,83,68,71,88,93
C-3107,2023-03-19,8.504454964926502,87,76,60,74,83,66,84,73,64
C-3108,2023-10-06,5.083132258950556,92,76,68,97,96,78,82,67,87
C-3109,2023-09-13,1.9237214629024753,93,75,69,82,94,96,71,88,73
C-3110,2023-12-16,4.552012734590825,63,64,62,87,98,67,90,71,97
C-3111,2023-06-02,11.041494352085484,79,99,89,72,93,67,76,62,93
C-3112,2023-03-15,4.5797154621197596,83,79,98,92,95,74,90,92,78
C-3113,2023-08-26,14.667828479792183,76,70,95,81,89,74,95,80,62
C-3114,2023-06-01,6.881720794595348,95,70,66,91,78,76,82,93,100
C-3115,2023-08-31,8.166257971963473,73,88,84,91,62,65,65,85,60
C-3116,2023-11-20,11.903594548963618,73,61,62,83,70,84,86,99,60
C-3117,2023-07-08,13.092681202370466,85,82,87,94,100,96,96,95,89
C-3118,2023-01-29,11.294267834701618,88,87,69,89,86,79,81,88,61
C-3119,2023-09-22,0.5465598342577307,64,100,62,72,86,81,76,83,64
C-3120,2023-10-13,10.208568760115314,70,62,94,93,99,61,91,66,91
C-3121,2023-05-31,9.501479755151928,72,82,89,77,98,90,63,85,84
C-3122,2023-10-27,14.5288213844134,66,87,91,62,75,79,96,100,71
C-3123,2023-10-09,12.09863594184577,69,64,65,90,85,94,98,95,70
C-3124,2023-04-17,3.3157403533950514,63,81,61,72,74,70,86,64,93
C-3125,2023-07-22,10.939097199914597,89,66,84,86,61,75,81,77,81
C-3126,2023-01-27,14.758019281222113,99,64,93,61,79,78,61,96,96
C-3127,2023-01-13,1.9292202621434598,84,89,84,71,64,88,79,88,69
C-3128,2023-12-17,9.342090618431296,74,83,80,62,66,98,99,93,67
C-3129,2023-05-17,2.0824070900461624,84,78,76,96,68,67,75,99,78
C-3130,2023-02-19,4.033837167221613,92,74,74,80,87,69,95,95,90
C-3131,2023-07-16,13.089722004599887,76,100,66,62,92,61,97,98,60
C-3132,2023-07-29,6.460829847800887,84,94,61,96,91,73,62,64,83
C-3133,2023-07-21,5.134340894322506,99,60,71,76,87,89,98,85,75
C-3134,2023-11-18,6.115451507147214,75,69,80,86,92,85,71,81,85
C-3135,2023-04-03,2.5487606071101143,63,64,78,79,63,99,68,81,87
C-3136,2023-01-27,2.791792551148468,93,67,95,81,99,71,78,96,69
C-3137,2023-10-28,8.71960129131925,83,62,95,96,92,60,62,99,77
