crew_id,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken,Location
C-158,2023-11-26,50.71,32.84,519.92,1.8,Rainy,Equipment_D,1,8.51,1,2023-01-01 14:56:00,4,MT1
C-224,2023-11-14,105.69,53.27,554.63,2.07,Sunny,Equipment_C,5,9.27,1,2023-01-01 05:56:00,1,BT2
C-013,2023-11-11,101.49,19.85,492.49,4.56,Cloudy,Equipment_A,1,2.99,1,2023-01-01 13:56:00,3,BT2
C-150,2023-01-29,73.33,34.09,587.43,4.0,Sunny,Equipment_A,6,3.55,0,2023-01-01 17:01:00,3,DT2
C-026,2023-06-21,111.53,31.95,572.22,5.96,Windy,Equipment_B,4,19.45,1,2023-01-01 06:29:00,1,DT2
C-172,2023-10-30,84.24,27.18,587.96,6.82,Sunny,Equipment_B,2,19.47,0,2023-01-01 05:11:00,4,BT2
C-132,2023-04-16,102.39,54.42,529.21,9.8,Sunny,Equipment_B,5,16.15,0,2023-01-01 20:51:00,1,MT1
C-209,2023-02-04,62.57,48.11,536.47,1.38,Cloudy,Equipment_D,2,15.91,1,2023-01-01 17:53:00,2,MT2
C-009,2023-07-23,34.05,12.94,512.47,8.07,Rainy,Equipment_A,9,4.69,1,2023-01-01 18:28:00,2,HT1
C-044,2023-10-25,73.09,26.3,565.18,4.78,Rainy,Equipment_D,6,14.02,1,2023-01-01 16:51:00,2,MT2
C-186,2023-04-13,50.28,30.92,496.13,2.9,Sunny,Equipment_A,7,12.18,1,2023-01-01 18:28:00,3,HT1
C-207,2023-01-27,79.28,38.92,541.77,8.58,Sunny,Equipment_D,9,19.48,1,2023-01-01 22:27:00,4,DT3
C-042,2023-11-12,108.58,51.16,527.89,7.82,Windy,Equipment_C,5,7.53,1,2023-01-01 18:50:00,1,MT2
C-116,2023-05-04,107.34,59.38,508.13,8.37,Sunny,Equipment_D,1,16.36,1,2023-01-01 07:30:00,3,DT3
C-003,2023-09-16,115.43,9.06,578.74,7.12,Windy,Equipment_D,9,4.69,0,2023-01-01 20:21:00,3,DT1
C-146,2023-02-22,95.85,48.22,491.86,4.14,Cloudy,Equipment_D,4,3.23,0,2023-01-01 18:24:00,2,DT3
C-072,2023-12-11,30.74,56.06,559.09,7.56,Cloudy,Equipment_C,7,17.27,1,2023-01-01 23:10:00,3,BT2
C-052,2023-08-19,62.91,7.78,503.27,3.62,Windy,Equipment_B,3,2.8,1,2023-01-01 21:26:00,4,DT1
C-145,2023-10-06,60.76,25.17,491.1,7.39,Rainy,Equipment_C,6,18.57,0,2023-01-01 00:57:00,1,BT2
C-080,2023-05-31,98.83,6.15,529.41,5.27,Rainy,Equipment_A,1,17.16,1,2023-01-01 04:52:00,3,DT2
C-249,2023-12-11,54.64,32.42,560.24,6.28,Windy,Equipment_B,4,8.2,1,2023-01-01 03:40:00,3,MT2
C-249,2023-02-15,83.42,27.14,552.72,2.12,Windy,Equipment_B,8,2.53,0,2023-01-01 10:15:00,3,MT2
C-029,2023-11-21,47.96,47.32,524.33,1.88,Rainy,Equipment_D,8,17.4,0,2023-01-01 07:25:00,4,DT1
C-067,2023-07-26,102.61,33.71,542.49,6.93,Sunny,Equipment_B,4,6.76,1,2023-01-01 22:09:00,4,HT1
C-173,2023-12-13,84.8,51.92,597.67,9.09,Windy,Equipment_D,9,6.37,0,2023-01-01 18:56:00,2,DT3
C-186,2023-02-04,41.58,34.63,543.76,2.85,Rainy,Equipment_D,3,14.34,1,2023-01-01 10:44:00,1,HT1
C-159,2023-01-06,90.12,47.56,499.53,7.89,Sunny,Equipment_B,8,8.55,1,2023-01-01 06:56:00,3,HT1
C-138,2023-02-28,97.27,13.56,517.66,7.47,Rainy,Equipment_D,4,5.73,1,2023-01-01 02:50:00,1,DT1
C-177,2023-03-05,47.88,41.46,498.56,6.05,Sunny,Equipment_A,7,19.6,0,2023-01-01 23:51:00,1,MT1
C-059,2023-11-13,48.17,10.66,519.48,8.43,Windy,Equipment_C,3,9.24,0,2023-01-01 14:51:00,2,MT1
C-245,2023-04-02,16.41,43.32,506.86,5.15,Cloudy,Equipment_B,5,14.17,1,2023-01-01 13:44:00,3,DT1
C-227,2023-08-25,93.19,25.53,587.26,6.63,Windy,Equipment_D,4,7.65,0,2023-01-01 21:01:00,3,MT1
C-049,2023-10-12,74.57,19.33,561.43,2.04,Cloudy,Equipment_A,1,16.43,1,2023-01-01 18:29:00,2,HT1
C-054,2023-03-14,14.97,47.69,570.35,9.6,Sunny,Equipment_C,3,18.55,1,2023-01-01 07:08:00,2,BT2
C-173,2023-02-27,87.06,15.07,573.36,2.14,Windy,Equipment_A,6,2.99,0,2023-01-01 01:54:00,3,DT3
C-002,2023-07-12,90.67,7.66,515.7,4.27,Windy,Equipment_A,4,13.32,0,2023-01-01 02:39:00,1,DT2
C-105,2023-03-16,88.93,18.72,571.68,4.55,Cloudy,Equipment_A,9,6.12,1,2023-01-01 22:12:00,4,DT1
C-034,2023-08-15,27.82,36.34,597.34,6.34,Sunny,Equipment_D,1,1.37,0,2023-01-01 03:06:00,3,DT1
C-016,2023-06-27,95.68,12.38,522.7,7.43,Rainy,Equipment_B,6,14.76,1,2023-01-01 03:12:00,2,DT1
C-125,2023-07-27,65.41,10.61,561.62,5.63,Cloudy,Equipment_A,5,5.67,1,2023-01-01 09:24:00,1,BT2
C-051,2023-08-17,54.97,58.11,517.41,2.92,Cloudy,Equipment_C,4,9.21,1,2023-01-01 01:49:00,2,MT1
C-155,2023-01-23,50.47,41.1,543.87,6.31,Rainy,Equipment_A,7,6.87,0,2023-01-01 14:48:00,3,MT1
C-184,2023-06-02,36.38,54.4,584.46,2.88,Windy,Equipment_B,8,13.68,1,2023-01-01 22:47:00,2,MT2
C-097,2023-05-30,20.93,56.86,480.61,9.99,Rainy,Equipment_C,5,5.16,0,2023-01-01 12:00:00,3,MT1
C-105,2023-12-03,42.1,36.33,510.72,1.57,Rainy,Equipment_A,3,8.56,0,2023-01-01 19:36:00,4,DT1
C-154,2023-09-23,98.33,17.56,492.67,3.39,Windy,Equipment_A,7,3.66,0,2023-01-01 01:55:00,2,HT1
C-193,2023-08-01,82.3,44.31,592.93,7.15,Windy,Equipment_A,2,8.57,0,2023-01-01 11:00:00,4,DT1
C-214,2023-04-16,15.45,56.0,588.98,6.37,Rainy,Equipment_D,9,1.72,0,2023-01-01 15:39:00,4,BT2
C-189,2023-04-11,60.11,56.43,543.78,7.86,Sunny,Equipment_B,5,9.18,0,2023-01-01 08:14:00,4,BT2
C-075,2023-10-25,102.97,31.43,590.81,3.27,Cloudy,Equipment_D,7,15.26,1,2023-01-01 06:57:00,4,BT1
C-084,2023-11-23,84.55,25.21,499.73,3.96,Sunny,Equipment_C,9,1.16,0,2023-01-01 03:43:00,1,BT1
C-163,2023-06-27,69.71,50.14,593.78,5.66,Windy,Equipment_A,8,14.86,1,2023-01-01 01:24:00,3,MT2
C-030,2023-06-21,75.01,14.67,510.37,6.23,Rainy,Equipment_A,9,5.06,1,2023-01-01 10:58:00,3,MT2
C-172,2023-07-03,113.83,38.68,506.27,9.54,Cloudy,Equipment_B,7,3.93,1,2023-01-01 01:43:00,4,BT2
C-223,2023-06-24,53.57,50.91,591.98,4.03,Windy,Equipment_B,4,10.68,1,2023-01-01 05:50:00,2,MT2
C-209,2023-06-24,26.1,19.8,487.46,1.96,Windy,Equipment_D,4,11.33,1,2023-01-01 15:49:00,4,MT2
C-156,2023-12-08,53.17,14.63,522.39,8.52,Rainy,Equipment_A,7,19.29,0,2023-01-01 20:45:00,1,DT3
C-108,2023-11-12,83.33,31.26,498.68,6.25,Sunny,Equipment_C,3,11.87,1,2023-01-01 01:39:00,1,BT1
C-108,2023-09-25,34.7,22.1,566.76,6.8,Rainy,Equipment_A,7,7.77,1,2023-01-01 07:38:00,3,BT1
C-041,2023-12-19,16.11,32.32,590.11,9.81,Rainy,Equipment_A,7,13.51,1,2023-01-01 14:30:00,3,DT1
C-044,2023-03-19,74.7,27.03,557.32,9.18,Rainy,Equipment_C,8,10.95,0,2023-01-01 18:17:00,2,MT2
C-072,2023-09-22,107.71,17.62,588.98,4.19,Sunny,Equipment_B,5,6.03,1,2023-01-01 21:00:00,2,BT2
C-225,2023-09-29,29.93,51.87,535.5,5.98,Cloudy,Equipment_B,9,10.4,1,2023-01-01 00:11:00,2,MT1
C-023,2023-01-09,58.35,59.25,533.62,5.78,Sunny,Equipment_A,5,13.75,0,2023-01-01 04:40:00,4,MT2
C-127,2023-11-18,14.41,56.3,592.53,9.18,Rainy,Equipment_D,9,9.53,0,2023-01-01 07:31:00,4,MT2
C-129,2023-10-26,81.81,45.24,492.13,9.57,Cloudy,Equipment_B,1,4.51,1,2023-01-01 23:11:00,1,MT2
C-210,2023-05-18,67.28,37.17,543.19,5.18,Sunny,Equipment_C,2,12.17,1,2023-01-01 19:47:00,2,DT3
C-239,2023-08-17,78.84,26.14,549.78,8.9,Cloudy,Equipment_A,6,7.36,0,2023-01-01 20:36:00,1,DT1
C-011,2023-07-30,104.79,59.82,482.14,9.06,Windy,Equipment_D,1,4.92,0,2023-01-01 16:53:00,2,DT1
C-019,2023-04-06,73.95,9.72,487.1,8.3,Windy,Equipment_B,3,10.66,0,2023-01-01 05:35:00,3,BT1
C-037,2023-03-15,114.2,7.98,510.57,6.95,Cloudy,Equipment_A,8,10.36,0,2023-01-01 07:45:00,2,DT2
C-183,2023-03-31,114.59,48.27,499.97,6.89,Cloudy,Equipment_C,2,15.87,1,2023-01-01 23:07:00,1,DT2
C-234,2023-10-11,80.5,12.46,563.52,3.59,Windy,Equipment_D,8,2.95,0,2023-01-01 20:19:00,4,MT2
C-116,2023-01-11,34.0,12.4,508.59,9.37,Rainy,Equipment_D,4,5.63,0,2023-01-01 13:54:00,3,DT3
C-097,2023-12-04,113.03,44.57,491.05,9.38,Rainy,Equipment_D,3,6.46,1,2023-01-01 00:08:00,3,MT1
C-211,2023-06-22,114.8,8.02,569.45,4.81,Cloudy,Equipment_B,9,1.13,0,2023-01-01 23:46:00,4,MT2
C-132,2023-05-12,69.96,9.71,502.35,6.1,Sunny,Equipment_A,4,7.3,1,2023-01-01 18:46:00,2,MT1
C-189,2023-08-12,58.24,25.77,555.8,4.65,Windy,Equipment_B,3,11.26,1,2023-01-01 17:11:00,3,BT2
C-231,2023-01-05,99.13,37.73,544.88,8.88,Sunny,Equipment_D,7,17.35,1,2023-01-01 07:36:00,2,MT2
C-249,2023-10-29,69.72,42.45,480.47,3.96,Sunny,Equipment_A,8,4.79,1,2023-01-01 11:32:00,1,MT2
C-053,2023-07-25,35.22,31.47,488.47,5.47,Rainy,Equipment_B,4,11.4,0,2023-01-02 00:00:00,4,DT3
C-146,2023-10-10,95.23,45.36,495.63,1.34,Sunny,Equipment_A,2,4.26,1,2023-01-01 08:30:00,4,DT3
C-243,2023-06-19,86.7,28.26,558.37,9.02,Sunny,Equipment_C,6,5.0,1,2023-01-01 10:28:00,3,BT1
C-028,2023-04-29,30.33,44.89,553.13,1.4,Rainy,Equipment_B,4,11.03,0,2023-01-01 12:39:00,3,MT2
C-163,2023-02-10,113.91,20.84,580.61,9.34,Windy,Equipment_B,5,5.57,1,2023-01-01 06:02:00,3,MT2
C-031,2023-10-12,49.1,26.92,590.83,9.77,Sunny,Equipment_D,1,7.87,1,2023-01-01 08:03:00,4,BT1
C-218,2023-12-20,72.77,5.59,537.55,5.47,Windy,Equipment_D,4,16.34,0,2023-01-01 08:00:00,2,DT3
C-187,2023-06-24,90.87,54.96,517.63,8.48,Sunny,Equipment_C,1,7.51,1,2023-01-01 08:40:00,4,HT1
C-079,2023-01-11,101.99,18.03,499.48,2.11,Rainy,Equipment_D,5,13.77,1,2023-01-01 13:00:00,4,BT1
C-162,2023-04-10,57.17,42.35,521.0,3.16,Cloudy,Equipment_A,6,7.07,1,2023-01-01 17:05:00,2,HT1
C-054,2023-12-19,51.12,13.14,486.91,2.1,Rainy,Equipment_D,7,1.15,0,2023-01-01 04:56:00,2,BT2
C-040,2023-03-29,41.18,33.55,529.98,7.38,Cloudy,Equipment_B,7,13.94,0,2023-01-01 22:19:00,1,DT2
C-192,2023-08-07,32.28,36.83,541.12,5.09,Windy,Equipment_D,1,17.91,1,2023-01-01 04:15:00,2,DT3
C-208,2023-05-05,102.99,13.3,574.3,7.8,Cloudy,Equipment_C,8,19.02,1,2023-01-01 18:08:00,1,MT1
C-010,2023-12-05,90.52,20.58,531.8,7.05,Cloudy,Equipment_C,7,9.4,1,2023-01-01 20:32:00,3,DT2
C-215,2023-08-30,43.33,5.63,595.57,7.45,Windy,Equipment_A,6,4.65,1,2023-01-01 05:34:00,2,BT2
C-070,2023-02-28,95.09,33.03,592.96,1.22,Sunny,Equipment_A,5,19.04,0,2023-01-01 10:18:00,2,MT2
C-235,2023-01-26,117.95,17.27,571.16,3.98,Cloudy,Equipment_A,2,7.65,1,2023-01-01 09:59:00,4,BT2
C-206,2023-08-31,21.33,18.35,518.4,9.73,Rainy,Equipment_D,5,5.93,0,2023-01-01 00:46:00,1,HT1
C-038,2023-08-18,103.04,56.12,597.91,2.0,Rainy,Equipment_D,7,18.31,0,2023-01-01 08:24:00,3,HT1
C-206,2023-10-31,109.72,16.35,575.62,2.28,Sunny,Equipment_A,2,17.53,1,2023-01-01 18:51:00,3,HT1
C-233,2023-07-29,105.44,54.54,502.88,9.12,Sunny,Equipment_B,6,12.16,1,2023-01-01 02:28:00,3,BT1
C-049,2023-08-19,21.12,37.97,529.25,9.72,Windy,Equipment_A,4,15.13,1,2023-01-01 11:18:00,1,HT1
C-056,2023-08-16,117.62,55.76,518.5,5.0,Rainy,Equipment_C,6,13.48,0,2023-01-01 04:09:00,4,MT2
C-220,2023-03-10,55.61,40.66,547.22,6.03,Windy,Equipment_A,7,9.78,1,2023-01-01 17:39:00,2,DT2
C-235,2023-01-10,114.61,38.06,499.64,1.75,Rainy,Equipment_D,5,18.59,1,2023-01-01 11:25:00,2,BT2
C-153,2023-07-07,89.47,47.17,518.3,9.09,Cloudy,Equipment_D,1,16.66,1,2023-01-01 07:42:00,4,MT1
C-187,2023-01-16,14.57,38.79,560.91,9.56,Sunny,Equipment_C,5,4.97,0,2023-01-01 04:58:00,3,HT1
C-230,2023-10-11,109.83,30.24,539.61,6.15,Cloudy,Equipment_A,3,15.1,1,2023-01-01 17:03:00,1,DT3
C-051,2023-12-03,49.4,51.44,584.8,4.77,Cloudy,Equipment_C,1,14.06,1,2023-01-01 13:44:00,1,MT1
C-231,2023-09-12,98.41,7.3,572.49,8.73,Cloudy,Equipment_C,5,15.38,0,2023-01-01 02:04:00,1,MT2
C-147,2023-01-10,75.35,25.47,483.91,7.46,Windy,Equipment_A,1,11.54,0,2023-01-01 08:00:00,2,BT1
C-203,2023-07-26,119.2,58.68,489.74,1.68,Cloudy,Equipment_D,5,10.62,0,2023-01-01 15:35:00,3,HT1
C-226,2023-04-22,112.87,27.02,539.58,7.67,Cloudy,Equipment_D,2,8.34,1,2023-01-01 16:27:00,3,HT1
C-089,2023-06-14,44.74,55.27,496.1,7.73,Rainy,Equipment_B,9,9.15,1,2023-01-01 16:01:00,1,BT2
C-043,2023-11-07,36.55,29.72,536.62,9.6,Cloudy,Equipment_A,5,13.8,0,2023-01-01 11:18:00,3,DT3
C-203,2023-03-31,106.26,41.7,547.96,7.46,Rainy,Equipment_D,6,19.21,0,2023-01-01 03:55:00,3,HT1
C-135,2023-06-12,34.91,18.4,560.23,7.64,Sunny,Equipment_A,1,7.38,1,2023-01-01 14:44:00,1,DT3
C-161,2023-08-07,91.58,40.19,516.26,1.86,Rainy,Equipment_D,5,2.67,0,2023-01-01 11:58:00,4,DT2
C-088,2023-07-02,66.56,34.29,583.85,9.68,Sunny,Equipment_A,1,1.48,1,2023-01-01 22:08:00,1,BT2
C-111,2023-05-11,116.03,47.8,486.73,1.88,Windy,Equipment_A,2,5.84,0,2023-01-01 10:03:00,4,BT1
C-242,2023-07-08,20.88,24.21,533.45,1.14,Windy,Equipment_B,2,9.51,0,2023-01-01 01:14:00,1,DT1
C-231,2023-12-14,27.6,20.75,567.91,4.47,Windy,Equipment_C,9,11.24,1,2023-01-01 12:03:00,1,MT2
C-016,2023-10-06,115.53,43.38,584.79,6.76,Windy,Equipment_C,5,10.86,1,2023-01-01 16:10:00,1,DT1
C-230,2023-02-06,49.68,58.41,530.47,1.66,Sunny,Equipment_C,9,11.95,0,2023-01-01 18:49:00,4,DT3
C-066,2023-05-14,86.5,36.23,571.89,6.9,Windy,Equipment_D,2,19.18,0,2023-01-01 06:35:00,2,HT1
C-187,2023-05-09,99.39,52.49,579.19,6.33,Sunny,Equipment_C,1,10.04,1,2023-01-01 22:55:00,3,HT1
C-011,2023-05-21,25.97,22.72,570.16,5.92,Sunny,Equipment_C,5,3.52,1,2023-01-01 08:50:00,1,DT1
C-133,2023-05-26,33.97,43.23,569.67,5.17,Sunny,Equipment_C,8,13.19,1,2023-01-01 16:44:00,4,HT1
C-008,2023-03-02,72.35,16.77,553.9,8.96,Windy,Equipment_B,9,7.98,1,2023-01-01 23:55:00,2,DT1
C-054,2023-01-29,73.02,32.83,534.18,8.22,Sunny,Equipment_B,3,19.96,0,2023-01-01 19:36:00,4,BT2
C-245,2023-04-21,106.86,33.67,564.21,8.96,Rainy,Equipment_A,7,3.75,1,2023-01-01 09:08:00,2,DT1
C-047,2023-06-04,104.51,30.4,483.61,5.25,Windy,Equipment_C,9,19.04,1,2023-01-01 21:43:00,3,MT1
C-009,2023-06-10,108.35,48.18,504.1,6.0,Rainy,Equipment_B,8,18.03,0,2023-01-01 01:17:00,2,HT1
C-142,2023-05-28,17.12,46.71,581.13,3.89,Cloudy,Equipment_B,4,1.66,0,2023-01-01 06:31:00,1,DT2
C-240,2023-06-28,80.6,12.89,598.13,3.24,Sunny,Equipment_D,5,3.31,0,2023-01-01 15:31:00,3,MT1
C-141,2023-11-27,117.2,36.26,574.61,3.14,Windy,Equipment_B,4,9.53,1,2023-01-01 11:05:00,1,MT2
C-167,2023-09-05,93.76,57.35,533.61,1.8,Windy,Equipment_C,8,7.16,1,2023-01-01 06:42:00,1,DT2
C-180,2023-12-30,111.0,37.29,582.37,8.59,Windy,Equipment_A,3,17.79,0,2023-01-01 18:51:00,4,MT1
C-197,2023-04-09,67.0,43.56,507.5,7.17,Rainy,Equipment_B,9,3.73,0,2023-01-01 12:19:00,1,DT3
C-039,2023-12-19,107.9,37.6,491.96,1.69,Sunny,Equipment_D,8,17.09,1,2023-01-01 04:32:00,2,MT1
C-040,2023-10-05,75.21,38.83,580.21,7.96,Sunny,Equipment_B,3,4.28,1,2023-01-01 04:14:00,1,DT2
C-247,2023-01-09,90.15,16.2,495.45,3.89,Sunny,Equipment_A,7,2.84,0,2023-01-01 23:17:00,4,BT2
C-090,2023-01-12,78.72,56.19,544.07,7.4,Rainy,Equipment_A,6,4.51,1,2023-01-01 02:34:00,4,MT2
C-228,2023-08-20,85.78,20.85,572.85,6.08,Rainy,Equipment_D,1,12.38,0,2023-01-01 23:23:00,4,DT1
C-114,2023-10-18,75.25,51.74,554.65,4.87,Rainy,Equipment_A,9,9.92,1,2023-01-01 05:59:00,3,DT1
C-238,2023-05-19,79.13,56.67,527.71,7.29,Rainy,Equipment_C,1,14.07,1,2023-01-01 09:30:00,1,BT1
C-118,2023-07-31,28.66,26.77,503.85,1.48,Rainy,Equipment_C,6,18.69,0,2023-01-01 09:48:00,2,HT1
C-029,2023-01-23,18.91,10.86,578.5,1.57,Cloudy,Equipment_D,3,7.14,1,2023-01-01 01:44:00,4,DT1
C-114,2023-03-05,59.7,43.87,545.21,3.03,Rainy,Equipment_B,6,5.16,1,2023-01-01 20:03:00,3,DT1
C-226,2023-10-18,112.25,59.43,558.08,9.71,Windy,Equipment_C,9,19.46,0,2023-01-01 20:32:00,1,HT1
C-196,2023-05-16,58.9,59.05,507.91,3.13,Cloudy,Equipment_D,7,14.15,0,2023-01-01 06:55:00,4,MT2
C-115,2023-05-10,112.07,11.51,501.92,8.98,Rainy,Equipment_D,1,9.15,0,2023-01-01 00:50:00,2,DT1
C-180,2023-06-12,64.05,30.11,557.43,4.52,Sunny,Equipment_C,8,4.3,0,2023-01-01 02:47:00,4,MT1
C-207,2023-10-17,93.12,20.5,561.67,6.54,Sunny,Equipment_C,9,16.99,1,2023-01-01 17:36:00,2,DT3
C-091,2023-08-07,112.05,36.57,586.55,9.12,Rainy,Equipment_C,7,10.58,1,2023-01-01 17:51:00,4,HT1
C-199,2023-07-25,61.48,33.96,560.3,4.05,Cloudy,Equipment_D,7,4.41,1,2023-01-01 13:45:00,1,HT1
C-102,2023-03-14,116.9,14.49,517.82,2.43,Sunny,Equipment_C,3,4.6,0,2023-01-01 05:40:00,2,BT2
C-137,2023-01-19,112.87,47.11,573.25,7.92,Rainy,Equipment_A,5,3.2,1,2023-01-01 04:41:00,3,BT1
C-067,2023-10-31,119.1,46.66,546.58,6.36,Rainy,Equipment_B,6,16.39,1,2023-01-01 20:13:00,3,HT1
C-017,2023-10-28,72.6,38.98,581.75,5.94,Sunny,Equipment_A,1,13.13,1,2023-01-01 10:43:00,4,BT2
C-190,2023-07-08,119.82,6.02,526.58,3.63,Rainy,Equipment_D,1,15.64,1,2023-01-01 20:57:00,4,DT1
C-025,2023-12-30,62.25,33.29,496.66,4.89,Windy,Equipment_D,9,17.77,0,2023-01-01 18:53:00,1,DT2
C-163,2023-06-02,51.47,26.19,567.15,5.97,Windy,Equipment_D,8,7.14,1,2023-01-01 13:04:00,3,MT2
C-129,2023-02-08,28.16,34.95,487.95,9.28,Sunny,Equipment_C,5,19.72,0,2023-01-01 21:08:00,3,MT2
C-220,2023-04-22,34.15,52.85,489.62,1.62,Rainy,Equipment_A,3,17.48,1,2023-01-01 03:05:00,1,DT2
C-148,2023-06-07,18.53,8.49,558.35,8.92,Sunny,Equipment_C,6,19.59,1,2023-01-01 19:31:00,1,DT1
C-216,2023-09-26,23.93,58.32,488.37,8.18,Cloudy,Equipment_B,4,3.8,0,2023-01-01 03:56:00,4,HT1
C-242,2023-05-22,54.72,33.43,592.41,1.37,Sunny,Equipment_D,5,1.28,0,2023-01-01 17:03:00,2,DT1
C-216,2023-08-20,108.0,55.71,500.68,3.13,Sunny,Equipment_A,3,5.39,1,2023-01-01 04:54:00,1,HT1
C-108,2023-12-18,95.1,55.45,494.85,1.52,Rainy,Equipment_C,2,16.44,1,2023-01-01 00:50:00,3,BT1
C-250,2023-06-07,104.13,12.18,518.53,7.61,Cloudy,Equipment_D,9,10.47,1,2023-01-01 05:25:00,2,DT2
C-197,2023-03-15,53.08,41.61,571.53,1.72,Rainy,Equipment_A,7,6.13,0,2023-01-01 00:26:00,2,DT3
C-242,2023-08-04,58.76,23.21,522.6,8.85,Cloudy,Equipment_A,3,17.32,1,2023-01-01 04:06:00,4,DT1
C-051,2023-06-26,118.03,35.93,543.81,7.69,Sunny,Equipment_A,3,11.53,0,2023-01-01 06:01:00,2,MT1
C-112,2023-09-09,55.97,17.71,540.3,4.46,Rainy,Equipment_B,3,1.66,1,2023-01-01 15:15:00,1,HT1
C-161,2023-01-28,100.04,12.65,534.37,1.94,Sunny,Equipment_D,7,3.45,1,2023-01-01 08:51:00,2,DT2
C-010,2023-03-10,51.22,40.51,565.4,3.17,Cloudy,Equipment_B,5,6.12,0,2023-01-01 05:52:00,1,DT2
C-205,2023-11-21,95.89,56.41,503.95,1.41,Sunny,Equipment_D,8,8.22,1,2023-01-01 06:45:00,4,MT1
C-014,2023-09-16,74.05,54.78,587.44,5.59,Rainy,Equipment_C,9,12.56,1,2023-01-01 17:00:00,3,MT1
C-154,2023-03-05,40.6,32.88,501.73,8.51,Windy,Equipment_B,6,3.56,1,2023-01-01 18:46:00,4,HT1
C-189,2023-06-24,50.1,58.07,516.97,8.61,Rainy,Equipment_C,7,14.73,1,2023-01-01 12:53:00,1,BT2
C-117,2023-11-20,12.99,28.38,480.85,2.33,Sunny,Equipment_C,6,15.39,1,2023-01-01 22:37:00,2,BT2
C-053,2023-09-09,112.65,24.66,579.98,6.29,Cloudy,Equipment_A,5,8.27,1,2023-01-01 16:59:00,3,DT3
C-042,2023-04-03,58.5,25.32,493.22,8.84,Windy,Equipment_C,1,10.86,0,2023-01-01 06:53:00,1,MT2
C-020,2023-02-01,84.42,35.1,480.65,1.02,Sunny,Equipment_B,3,10.7,0,2023-01-01 22:04:00,3,HT1
C-175,2023-12-01,66.53,45.09,567.44,9.17,Sunny,Equipment_A,1,4.69,1,2023-01-01 00:32:00,4,MT2
C-017,2023-03-30,47.72,12.11,550.63,8.86,Cloudy,Equipment_B,3,11.4,0,2023-01-01 14:36:00,1,BT2
C-172,2023-12-09,109.98,41.48,492.06,1.63,Sunny,Equipment_A,5,2.43,1,2023-01-01 19:39:00,1,BT2
C-053,2023-10-01,61.64,45.98,510.09,5.72,Cloudy,Equipment_D,1,12.78,0,2023-01-01 09:08:00,3,DT3
C-185,2023-02-20,44.91,51.84,521.16,2.63,Rainy,Equipment_B,1,18.63,0,2023-01-01 13:23:00,1,BT2
C-243,2023-08-07,56.81,50.57,500.98,6.64,Sunny,Equipment_A,5,11.07,0,2023-01-01 08:03:00,2,BT1
C-043,2023-04-03,79.42,53.44,516.09,5.13,Windy,Equipment_C,6,17.91,1,2023-01-01 18:25:00,4,DT3
C-179,2023-10-31,109.9,59.3,557.76,6.32,Windy,Equipment_C,1,14.81,0,2023-01-01 18:26:00,4,BT2
C-231,2023-03-22,75.56,42.82,551.89,7.95,Sunny,Equipment_D,4,17.07,1,2023-01-01 09:51:00,2,MT2
C-101,2023-02-01,58.53,55.85,586.68,2.19,Sunny,Equipment_D,2,9.83,1,2023-01-01 18:04:00,3,DT1
C-127,2023-01-14,103.56,36.38,490.6,5.91,Windy,Equipment_B,7,18.82,1,2023-01-01 04:52:00,2,MT2
C-144,2023-02-14,91.16,53.34,561.38,8.96,Sunny,Equipment_A,1,6.04,0,2023-01-01 11:37:00,4,MT1
C-182,2023-07-26,15.44,6.63,573.32,4.14,Sunny,Equipment_D,3,1.93,1,2023-01-01 22:31:00,3,MT1
C-084,2023-08-17,113.0,19.47,525.79,5.82,Windy,Equipment_D,8,6.6,1,2023-01-01 08:56:00,4,BT1
C-047,2023-06-24,64.63,55.16,508.13,5.02,Sunny,Equipment_B,6,3.7,1,2023-01-01 09:32:00,1,MT1
C-019,2023-05-29,26.37,10.9,554.47,1.5,Cloudy,Equipment_A,8,17.75,0,2023-01-01 23:30:00,4,BT1
C-034,2023-02-11,65.96,43.61,553.27,6.71,Windy,Equipment_B,9,6.2,1,2023-01-01 21:42:00,4,DT1
C-147,2023-10-27,103.58,15.68,587.75,3.93,Windy,Equipment_C,6,14.43,1,2023-01-01 07:04:00,1,BT1
C-245,2023-07-08,107.39,44.23,545.67,8.15,Windy,Equipment_B,8,17.91,1,2023-01-01 22:22:00,1,DT1
C-243,2023-05-24,85.02,21.67,484.5,7.85,Windy,Equipment_C,4,14.84,0,2023-01-01 07:15:00,3,BT1
C-038,2023-06-12,116.14,47.99,550.41,4.3,Sunny,Equipment_B,7,8.98,1,2023-01-01 23:53:00,2,HT1
C-224,2023-12-13,99.55,35.08,529.01,4.1,Windy,Equipment_B,3,4.27,0,2023-01-01 10:22:00,2,BT2
C-047,2023-04-21,109.42,16.97,494.37,1.09,Sunny,Equipment_C,6,19.16,0,2023-01-01 18:04:00,2,MT1
C-043,2023-08-20,116.3,52.0,549.25,4.05,Windy,Equipment_C,2,1.87,0,2023-01-01 01:32:00,3,DT3
