ds,yhat,task_ID,shift_no
2023-12-28,1.395333556957697,T-010,1
2023-12-29,1.5344918799943965,T-010,1
2023-12-30,1.2440153372412153,T-010,1
2023-12-31,1.3535805786482187,T-010,1
2024-01-01,1.4090870359035617,T-010,1
2024-01-02,1.5878732114630767,T-010,1
2024-01-03,1.5040773459155077,T-010,1
2024-01-04,1.3916029894306352,T-010,1
2024-01-05,1.5307613124679231,T-010,1
2024-01-06,1.2402847697141168,T-010,1
2024-01-07,1.3498500111212426,T-010,1
2024-01-08,1.405356468375996,T-010,1
2024-01-09,1.584142643935953,T-010,1
2024-01-10,1.5003467783891966,T-010,1
2024-01-11,1.3878724219040461,T-010,1
2024-01-12,1.5270307449407128,T-010,1
2024-01-13,1.2365542021876441,T-010,1
2024-01-14,1.3461194435945532,T-010,1
2024-01-15,1.401625900849292,T-010,1
2024-01-16,1.5804120764088294,T-010,1
2024-01-17,1.4966162108616847,T-010,1
2024-01-18,1.3841418543769841,T-010,1
2024-01-19,1.5233001774135022,T-010,1
2024-01-20,1.2328236346605652,T-010,1
2024-01-21,1.3423888760672913,T-010,1
2024-01-22,1.397895333322588,T-010,1
2024-01-23,1.5766815088823147,T-010,1
2024-01-24,1.4928856433351843,T-010,1
2024-01-25,1.3804112868503953,T-010,1
2024-01-26,1.5195696098865437,T-010,1
2023-01-08,1.2997664925761072,T-010,2
2023-01-12,1.5413297449010679,T-010,2
2023-01-16,1.5527646388380618,T-010,2
2023-01-18,1.2333844393805544,T-010,2
2023-02-03,1.2953782652086439,T-010,2
2023-02-07,1.5136843630834733,T-010,2
2023-02-26,1.2952245858977478,T-010,2
2023-02-28,1.511739878242773,T-010,2
2023-03-18,1.5807082535099484,T-010,2
2023-03-19,1.2932801025201148,T-010,2
2023-03-22,1.2275497600293337,T-010,2
2023-03-30,1.5341968217054593,T-010,2
2023-04-06,1.5335486610699738,T-010,2
2023-04-14,1.2888966539690605,T-010,2
2023-04-16,1.2906874599996985,T-010,2
2023-04-27,1.5316041800809712,T-010,2
2023-05-13,1.575522970506566,T-010,2
2023-05-14,1.2880948197118856,T-010,2
2023-05-26,1.285007694103467,T-010,2
2023-05-28,1.2867985000948214,T-010,2
2023-06-09,1.283711374149616,T-010,2
2023-06-19,1.538503236613271,T-010,2
2023-06-20,1.5013693131090549,T-010,2
2023-06-25,1.2842058605952498,T-010,2
2023-07-04,1.5000729944106561,T-010,2
2023-07-10,1.5365587588981808,T-010,2
2023-07-22,1.5690413753086299,T-010,2
2023-07-31,1.534614282524467,T-010,2
2023-08-04,1.278526101360849,T-010,2
2023-08-05,1.5677450585599957,T-010,2
2023-08-08,1.4968322013617155,T-010,2
2023-08-22,1.4955358858098613,T-010,2
2023-09-14,1.5186410006515698,T-010,2
2023-09-16,1.5638561118510057,T-010,2
2023-09-24,1.275779803911581,T-010,2
2023-09-29,1.2733408396526171,T-010,2
2023-10-12,1.516048370668574,T-010,2
2023-10-16,1.5274845484103456,T-010,2
2023-10-21,1.5606153251074923,T-010,2
2023-10-30,1.5261882344643105,T-010,2
2023-11-01,1.206808676913491,T-010,2
2023-11-09,1.5134557427781998,T-010,2
2023-11-13,1.5248919205225486,T-010,2
2023-11-27,1.52359560658176,T-010,2
2023-12-22,1.2655629550395235,T-010,2
2023-12-24,1.2673537619719872,T-010,2
2023-12-25,1.5210029787007624,T-010,2
2023-12-27,1.2016234211486665,T-010,2
2023-12-28,1.5089186439835771,T-010,2
2023-12-29,1.2649147980688826,T-010,2
2023-12-30,1.554133755400939,T-010,2
2023-12-31,1.266705605000615,T-010,2
2024-01-01,1.5203548217298815,T-010,2
2024-01-02,1.4832208986124538,T-010,2
2024-01-03,1.200975264178755,T-010,2
2024-01-04,1.5082704870131494,T-010,2
2024-01-05,1.264266641098149,T-010,2
2024-01-06,1.5534855984306621,T-010,2
2024-01-07,1.266057448030251,T-010,2
2024-01-08,1.519706664758711,T-010,2
2024-01-09,1.4825727416419985,T-010,2
2024-01-10,1.2003271072068027,T-010,2
2024-01-11,1.5076223300421498,T-010,2
2024-01-12,1.2636184841275269,T-010,2
2024-01-13,1.5528374414601551,T-010,2
2024-01-14,1.2654092910588786,T-010,2
2024-01-15,1.51905850778783,T-010,2
2024-01-16,1.481924584671543,T-010,2
2024-01-17,1.1996789502368914,T-010,2
2024-01-18,1.5069741730717223,T-010,2
2024-01-19,1.2629703271569053,T-010,2
2024-01-20,1.552189284489324,T-010,2
2024-01-21,1.2647611340895233,T-010,2
2024-01-22,1.5184103508169486,T-010,2
2024-01-23,1.4812764276998198,T-010,2
2024-01-24,1.1990307932662543,T-010,2
2024-01-25,1.506326016100723,T-010,2
2024-01-26,1.262322170186274,T-010,2
2023-01-08,1.8692515611750506,T-010,3
2023-01-12,1.515972265582422,T-010,3
2023-01-16,1.7909815560522453,T-010,3
2023-01-18,2.1091615817974936,T-010,3
2023-02-03,1.5036372521307966,T-010,3
2023-02-07,1.5790797068807947,T-010,3
2023-02-26,1.7865213781760017,T-010,3
2023-02-28,1.5436239141465846,T-010,3
2023-03-18,1.757380527664113,T-010,3
2023-03-19,1.7510655864481144,T-010,3
2023-03-22,2.0027942065292614,T-010,3
2023-03-30,1.3859677035403313,T-010,3
2023-04-06,1.3741491135451667,T-010,3
2023-04-14,1.3854513047725605,T-010,3
2023-04-16,1.7038413571722104,T-010,3
2023-04-27,1.3390191988066806,T-010,3
2023-05-13,1.6635587164941579,T-010,3
2023-05-14,1.6572688596099368,T-010,3
2023-05-26,1.3155927582496483,T-010,3
2023-05-28,1.6339834257889934,T-010,3
2023-06-09,1.2923108068403106,T-010,3
2023-06-19,1.5326344666617184,T-010,3
2023-06-20,1.3562137844322228,T-010,3
2023-06-25,1.5874195237258333,T-010,3
2023-07-04,1.3329318339062586,T-010,3
2023-07-10,1.4977115409592578,T-010,3
2023-07-22,1.5471451900135371,T-010,3
2023-07-31,1.462788615378482,T-010,3
2023-08-04,1.1991830044945258,T-010,3
2023-08-05,1.5238632391385156,T-010,3
2023-08-08,1.2747269574031792,T-010,3
2023-08-22,1.251445006389621,T-010,3
2023-09-14,1.106190997587929,T-010,3
2023-09-16,1.4540173859607268,T-010,3
2023-09-24,1.4360868449037016,T-010,3
2023-09-29,1.106055202129338,T-010,3
2023-10-12,1.0596270995106665,T-010,3
2023-10-16,1.334737889136042,T-010,3
2023-10-21,1.3958125137960242,T-010,3
2023-10-30,1.3114559404052257,T-010,3
2023-11-01,1.6296867157383228,T-010,3
2023-11-09,1.0130632020578691,T-010,3
2023-11-13,1.2881739917050457,T-010,3
2023-11-27,1.264892043004812,T-010,3
2023-12-22,0.9663635098163926,T-010,3
2023-12-24,1.2847541781226284,T-010,3
2023-12-25,1.2183281456030994,T-010,3
2023-12-27,1.5365589209375194,T-010,3
2023-12-28,0.9315763816061742,T-010,3
2023-12-29,0.9547225354650642,T-010,3
2023-12-30,1.279402770294758,T-010,3
2023-12-31,1.2731132037731276,T-010,3
2024-01-01,1.2066871712530094,T-010,3
2024-01-02,1.0302664892068378,T-010,3
2024-01-03,1.5249179465875824,T-010,3
2024-01-04,0.9199354072559153,T-010,3
2024-01-05,0.9430815611129727,T-010,3
2024-01-06,1.2677617959439977,T-010,3
2024-01-07,1.2614722294226002,T-010,3
2024-01-08,1.195046196903542,T-010,3
2024-01-09,1.018625514856892,T-010,3
2024-01-10,1.5132769722369845,T-010,3
2024-01-11,0.9082944329048691,T-010,3
2024-01-12,0.9314405867638211,T-010,3
2024-01-13,1.2561208215928839,T-010,3
2024-01-14,1.2498312550730994,T-010,3
2024-01-15,1.183405222553452,T-010,3
2024-01-16,1.0069845405069457,T-010,3
2024-01-17,1.5016359978870475,T-010,3
2024-01-18,0.8966534585546105,T-010,3
2024-01-19,0.9197996124146692,T-010,3
2024-01-20,1.2444798472432974,T-010,3
2024-01-21,1.2381902807215452,T-010,3
2024-01-22,1.171764248203362,T-010,3
2024-01-23,0.9953435661571913,T-010,3
2024-01-24,1.4899950235371175,T-010,3
2024-01-25,0.8850124842035642,T-010,3
2024-01-26,0.9081586380644291,T-010,3
2023-01-08,1.7536083250678016,T-010,4
2023-01-12,1.126414284702387,T-010,4
2023-01-16,1.4808332478115869,T-010,4
2023-01-18,1.4991221422890837,T-010,4
2023-02-03,1.5640825386127064,T-010,4
2023-02-07,1.5226126110843965,T-010,4
2023-02-26,1.762033688800612,T-010,4
2023-02-28,1.5262234805572237,T-010,4
2023-03-18,1.7423679405039911,T-010,4
2023-03-19,1.7656445560666643,T-010,4
2023-03-22,1.5099547493663978,T-010,4
2023-03-30,1.1396541377827112,T-010,4
2023-04-06,1.1408577603102579,T-010,4
2023-04-14,1.576118765732176,T-010,4
2023-04-16,1.770459046413838,T-010,4
2023-04-27,1.1444686285147927,T-010,4
2023-05-13,1.7519969212544488,T-010,4
2023-05-14,1.7752735368602868,T-010,4
2023-05-26,1.5833405014526059,T-010,4
2023-05-28,1.7776807820082385,T-010,4
2023-06-09,1.58574774460624,T-010,4
2023-06-19,1.507312945405609,T-010,4
2023-06-20,1.5454814374764865,T-010,4
2023-06-25,1.7824952672456158,T-010,4
2023-07-04,1.547884095105354,T-010,4
2023-07-10,1.5109161676852014,T-010,4
2023-07-22,1.764019382711779,T-010,4
2023-07-31,1.5145163329689333,T-010,4
2023-08-04,1.5953563366123382,T-010,4
2023-08-05,1.7664194918703824,T-010,4
2023-08-08,1.5538843690875068,T-010,4
2023-08-22,1.5562835204407848,T-010,4
2023-09-14,1.168497258956965,T-010,4
2023-09-16,1.7736171503151286,T-010,4
2023-09-24,1.7980927620671148,T-010,4
2023-09-29,1.6049532124956485,T-010,4
2023-10-12,1.1732955572900345,T-010,4
2023-10-16,1.52771220636225,T-010,4
2023-10-21,1.7796150223561753,T-010,4
2023-10-30,1.5301113537450362,T-010,4
2023-11-01,1.548399091034721,T-010,4
2023-11-09,1.1780938519713078,T-010,4
2023-11-13,1.532510500709329,T-010,4
2023-11-27,1.534909647673095,T-010,4
2023-12-22,1.6193480971026282,T-010,4
2023-12-24,1.8136872208518462,T-010,4
2023-12-25,1.5397079416002537,T-010,4
2023-12-27,1.5579956788913585,T-010,4
2023-12-28,1.1864908663455078,T-010,4
2023-12-29,1.6205476705849073,T-010,4
2023-12-30,1.791610757176349,T-010,4
2023-12-31,1.8148867943341147,T-010,4
2024-01-01,1.5409075150823999,T-010,4
2024-01-02,1.579075428968756,T-010,4
2024-01-03,1.5591952523727712,T-010,4
2024-01-04,1.1876904398274437,T-010,4
2024-01-05,1.621747244065396,T-010,4
2024-01-06,1.7928103306581924,T-010,4
2024-01-07,1.8160863678157873,T-010,4
2024-01-08,1.5421070885647334,T-010,4
2024-01-09,1.5802750024506498,T-010,4
2024-01-10,1.5603948258552451,T-010,4
2024-01-11,1.1888900133096443,T-010,4
2024-01-12,1.6229468175477795,T-010,4
2024-01-13,1.794009904139828,T-010,4
2024-01-14,1.8172859412980555,T-010,4
2024-01-15,1.5433066620468796,T-010,4
2024-01-16,1.5814745759325437,T-010,4
2024-01-17,1.561594399336658,T-010,4
2024-01-18,1.19008958679158,T-010,4
2024-01-19,1.6241463910301626,T-010,4
2024-01-20,1.7952094776220309,T-010,4
2024-01-21,1.818485514779133,T-010,4
2024-01-22,1.5445062355290262,T-010,4
2024-01-23,1.5826741494151275,T-010,4
2024-01-24,1.5627939728196774,T-010,4
2024-01-25,1.1912891602737807,T-010,4
2024-01-26,1.6253459645124937,T-010,4
2023-01-08,1.5738564749720343,T-011,1
2023-01-12,1.5858178706804156,T-011,1
2023-01-16,1.545069556131706,T-011,1
2023-01-18,1.5815443504536288,T-011,1
2023-02-03,1.366717415227704,T-011,1
2023-02-07,1.4108551725178744,T-011,1
2023-02-26,1.5824005110698534,T-011,1
2023-02-28,1.4139801127688012,T-011,1
2023-03-18,1.4357760826743198,T-011,1
2023-03-19,1.5855254496061035,T-011,1
2023-03-22,1.5916899430053244,T-011,1
2023-03-30,1.5983357954812152,T-011,1
2023-04-06,1.5993774405678962,T-011,1
2023-04-14,1.377133874992651,T-011,1
2023-04-16,1.5896920295079608,T-011,1
2023-04-27,1.6025023730331471,T-011,1
2023-05-13,1.444109226779328,T-011,1
2023-05-14,1.593858592827131,T-011,1
2023-05-26,1.383383719316331,T-011,1
2023-05-28,1.5959418727639731,T-011,1
2023-06-09,1.3854669995903575,T-011,1
2023-06-19,1.5688528390564664,T-011,1
2023-06-20,1.4306463932995745,T-011,1
2023-06-25,1.6001084335977978,T-011,1
2023-07-04,1.4327296730871595,T-011,1
2023-07-10,1.571977758975504,T-011,1
2023-07-22,1.45452562739033,T-011,1
2023-07-31,1.5751026792603375,T-011,1
2023-08-04,1.3938001202149815,T-011,1
2023-08-05,1.4566089076944602,T-011,1
2023-08-08,1.4379378738724604,T-011,1
2023-08-22,1.4400211549025355,T-011,1
2023-09-14,1.6233351745668572,T-011,1
2023-09-16,1.4628587508118691,T-011,1
2023-09-24,1.61364975802643,T-011,1
2023-09-29,1.402133245263954,T-011,1
2023-10-12,1.6275017387538555,T-011,1
2023-10-16,1.5865607278247595,T-011,1
2023-10-21,1.4680669576153391,T-011,1
2023-10-30,1.5886440122549472,T-011,1
2023-11-01,1.6250224584052582,T-011,1
2023-11-09,1.6316683076248781,T-011,1
2023-11-13,1.5907272967306116,T-011,1
2023-11-27,1.5928105812070483,T-011,1
2023-12-22,1.4146329499970214,T-011,1
2023-12-24,1.627191104126147,T-011,1
2023-12-25,1.5969771501584729,T-011,1
2023-12-27,1.6333555963087178,T-011,1
2023-12-28,1.638959803290456,T-011,1
2023-12-29,1.4156745922347058,T-011,1
2023-12-30,1.4784833799949628,T-011,1
2023-12-31,1.6282327463642052,T-011,1
2024-01-01,1.5980187923963054,T-011,1
2024-01-02,1.4598123469167446,T-011,1
2024-01-03,1.6343972385469328,T-011,1
2024-01-04,1.64000144552835,T-011,1
2024-01-05,1.41671623447301,T-011,1
2024-01-06,1.4795250222330103,T-011,1
2024-01-07,1.6292743886022374,T-011,1
2024-01-08,1.5990604346348611,T-011,1
2024-01-09,1.460853989154777,T-011,1
2024-01-10,1.6354388807848383,T-011,1
2024-01-11,1.6410430877660775,T-011,1
2024-01-12,1.4177578767109837,T-011,1
2024-01-13,1.4805666644703492,T-011,1
2024-01-14,1.6303160308402953,T-011,1
2024-01-15,1.6001020768726937,T-011,1
2024-01-16,1.4618956313928093,T-011,1
2024-01-17,1.6364805230230532,T-011,1
2024-01-18,1.6420847300039718,T-011,1
2024-01-19,1.4187995189489575,T-011,1
2024-01-20,1.481608306708491,T-011,1
2024-01-21,1.631357673078302,T-011,1
2024-01-22,1.6011437191105258,T-011,1
2024-01-23,1.4629372736307291,T-011,1
2024-01-24,1.6375221652604477,T-011,1
2024-01-25,1.6431263722416993,T-011,1
2024-01-26,1.4198411611867865,T-011,1
2023-01-08,1.6266999081396958,T-011,2
2023-01-12,1.517756000567382,T-011,2
2023-01-16,1.5686372043785697,T-011,2
2023-01-18,1.567832809710933,T-011,2
2023-02-03,1.2480337317647061,T-011,2
2023-02-07,1.4148508338638028,T-011,2
2023-02-26,1.6275500616355782,T-011,2
2023-02-28,1.415215185526214,T-011,2
2023-03-18,1.4784499730939498,T-011,2
2023-03-19,1.62791441369758,T-011,2
2023-03-22,1.5689258645755224,T-011,2
2023-03-30,1.519118777515897,T-011,2
2023-04-06,1.5192636964369823,T-011,2
2023-04-14,1.2493253482745499,T-011,2
2023-04-16,1.6284840317752796,T-011,2
2023-04-27,1.519698453822279,T-011,2
2023-05-13,1.4795959155084324,T-011,2
2023-05-14,1.6290637087992201,T-011,2
2023-05-26,1.2501948642643474,T-011,2
2023-05-28,1.629353547930905,T-011,2
2023-06-09,1.2504847030515198,T-011,2
2023-06-19,1.5716075040392465,T-011,2
2023-06-20,1.417460135043205,T-011,2
2023-06-25,1.629933224301236,T-011,2
2023-07-04,1.417749971850719,T-011,2
2023-07-10,1.572042259000601,T-011,2
2023-07-22,1.4810451042314043,T-011,2
2023-07-31,1.5724770136510078,T-011,2
2023-08-04,1.2516440508114717,T-011,2
2023-08-05,1.4813349409571928,T-011,2
2023-08-08,1.418474563084035,T-011,2
2023-08-22,1.4187644003363664,T-011,2
2023-09-14,1.5225968296329728,T-011,2
2023-09-16,1.4822044525722367,T-011,2
2023-09-24,1.6318171636661296,T-011,2
2023-09-29,1.2528033985235676,T-011,2
2023-10-12,1.5231765015940264,T-011,2
2023-10-16,1.5740711157971043,T-011,2
2023-10-21,1.482929043302314,T-011,2
2023-10-30,1.5743609528892042,T-011,2
2023-11-01,1.5735632633407626,T-011,2
2023-11-09,1.5237561757419187,T-011,2
2023-11-13,1.5746507897880924,T-011,2
2023-11-27,1.5749406266881,T-011,2
2023-12-22,1.2545424192023829,T-011,2
2023-12-24,1.6337011024856651,T-011,2
2023-12-25,1.575520300486295,T-011,2
2023-12-27,1.574722610937838,T-011,2
2023-12-28,1.5247706048891445,T-011,2
2023-12-29,1.2546873376517662,T-011,2
2023-12-30,1.4843782277986666,T-011,2
2023-12-31,1.6338460209352945,T-011,2
2024-01-01,1.5756652189357394,T-011,2
2024-01-02,1.4215178499707468,T-011,2
2024-01-03,1.5748675293878145,T-011,2
2024-01-04,1.5249155233386877,T-011,2
2024-01-05,1.2548322561014393,T-011,2
2024-01-06,1.4845231462485131,T-011,2
2024-01-07,1.633990939385011,T-011,2
2024-01-08,1.5758101373860938,T-011,2
2024-01-09,1.421662768420516,T-011,2
2024-01-10,1.5750124478371672,T-011,2
2024-01-11,1.5250604417879576,T-011,2
2024-01-12,1.2549771745511826,T-011,2
2024-01-13,1.484668064697149,T-011,2
2024-01-14,1.6341358578346405,T-011,2
2024-01-15,1.575955055835538,T-011,2
2024-01-16,1.4218076868702854,T-011,2
2024-01-17,1.575157366287144,T-011,2
2024-01-18,1.5252053602375009,T-011,2
2024-01-19,1.2551220930009261,T-011,2
2024-01-20,1.484812983147047,T-011,2
2024-01-21,1.6342807762844445,T-011,2
2024-01-22,1.5760999742849822,T-011,2
2024-01-23,1.4219526053197655,T-011,2
2024-01-24,1.5753022847363756,T-011,2
2024-01-25,1.525350278686771,T-011,2
2024-01-26,1.2552670114504898,T-011,2
2023-01-08,1.4096411798867032,T-011,3
2023-01-12,1.5476485831445235,T-011,3
2023-01-16,1.529418613694423,T-011,3
2023-01-18,1.3159241956443084,T-011,3
2023-02-03,1.4145765890312403,T-011,3
2023-02-07,1.3673578096803083,T-011,3
2023-02-26,1.4631385480914947,T-011,3
2023-02-28,1.390285251911378,T-011,3
2023-03-18,1.5018551395895527,T-011,3
2023-03-19,1.4860659906149358,T-011,3
2023-03-22,1.384706523171492,T-011,3
2023-03-30,1.631715873622815,T-011,3
2023-04-06,1.6393583546019805,T-011,3
2023-04-14,1.4910013976329086,T-011,3
2023-04-16,1.51663591461997,T-011,3
2023-04-27,1.662285798442391,T-011,3
2023-05-13,1.5629949913258516,T-011,3
2023-05-14,1.547205842498202,T-011,3
2023-05-26,1.53685628917607,T-011,3
2023-05-28,1.5624908068016883,T-011,3
2023-06-09,1.5521412566122619,T-011,3
2023-06-19,1.6975532093734222,T-011,3
2023-06-20,1.5125659649978997,T-011,3
2023-06-25,1.5930667555996525,T-011,3
2023-07-04,1.5278649672989326,T-011,3
2023-07-10,1.720501713715439,T-011,3
2023-07-22,1.639452910327295,T-011,3
2023-07-31,1.7434502223803479,T-011,3
2023-08-04,1.6133272484998946,T-011,3
2023-08-05,1.6547519175608203,T-011,3
2023-08-08,1.5661124822654287,T-011,3
2023-08-22,1.5814114890989432,T-011,3
2023-09-14,1.8152227039355704,T-011,3
2023-09-16,1.700648938172168,T-011,3
2023-09-24,1.6925102948969606,T-011,3
2023-09-29,1.6745232744634877,T-011,3
2023-10-12,1.8458207148669632,T-011,3
2023-10-16,1.827594757342713,T-011,3
2023-10-21,1.73889645200625,T-011,3
2023-10-30,1.842893762097555,T-011,3
2023-11-01,1.629401349731439,T-011,3
2023-11-09,1.8764187242369086,T-011,3
2023-11-13,1.8581927661511624,T-011,3
2023-11-27,1.873491770205629,T-011,3
2023-12-22,1.7663173014315923,T-011,3
2023-12-24,1.7919538242973077,T-011,3
2023-12-25,1.9040897783137407,T-011,3
2023-12-27,1.6905973659470563,T-011,3
2023-12-28,1.9299652384257495,T-011,3
2023-12-29,1.77396680345835,T-011,3
2023-12-30,1.8153914722760165,T-011,3
2023-12-31,1.7996033263241438,T-011,3
2024-01-01,1.9117392803405444,T-011,3
2024-01-02,1.7267520362629505,T-011,3
2024-01-03,1.6982468679744784,T-011,3
2024-01-04,1.937614740452866,T-011,3
2024-01-05,1.7816163054856462,T-011,3
2024-01-06,1.8230409743030933,T-011,3
2024-01-07,1.8072528283512939,T-011,3
2024-01-08,1.9193887823677591,T-011,3
2024-01-09,1.7344015382899434,T-011,3
2024-01-10,1.7058963700010188,T-011,3
2024-01-11,1.945264242479681,T-011,3
2024-01-12,1.7892658075126073,T-011,3
2024-01-13,1.830690476330023,T-011,3
2024-01-14,1.81490233037813,T-011,3
2024-01-15,1.927038284394563,T-011,3
2024-01-16,1.7420510403169363,T-011,3
2024-01-17,1.713545872028441,T-011,3
2024-01-18,1.9529137445067977,T-011,3
2024-01-19,1.7969153095395687,T-011,3
2024-01-20,1.8383399783569816,T-011,3
2024-01-21,1.8225518324055945,T-011,3
2024-01-22,1.934687786421367,T-011,3
2024-01-23,1.7497005423434355,T-011,3
2024-01-24,1.7211953740548647,T-011,3
2024-01-25,1.9605632465336131,T-011,3
2024-01-26,1.8045648115664283,T-011,3
2023-01-08,1.6902370661725974,T-011,4
2023-01-12,1.5335725533989804,T-011,4
2023-01-16,1.7851635123626368,T-011,4
2023-01-18,1.5685992080376305,T-011,4
2023-02-03,1.8320398433978546,T-011,4
2023-02-07,1.513409021019441,T-011,4
2023-02-26,1.6364547031860202,T-011,4
2023-02-28,1.4903594383754888,T-011,4
2023-03-18,1.5618817097342619,T-011,4
2023-03-19,1.6134051225757726,T-011,4
2023-03-22,1.49945045872504,T-011,4
2023-03-30,1.4490574169386727,T-011,4
2023-04-06,1.4413742237985787,T-011,4
2023-04-14,1.755211732605391,T-011,4
2023-04-16,1.5826771328289273,T-011,4
2023-04-27,1.418334691283736,T-011,4
2023-05-13,1.5004338707010931,T-011,4
2023-05-14,1.5519577627595398,T-011,4
2023-05-26,1.7091326831496092,T-011,4
2023-05-28,1.5365980846996534,T-011,4
2023-06-09,1.6937730070584738,T-011,4
2023-06-19,1.6161686906741983,T-011,4
2023-06-20,1.3674642644634565,T-011,4
2023-06-25,1.505878731532814,T-011,4
2023-07-04,1.3521045852706286,T-011,4
2023-07-10,1.593129172630092,T-011,4
2023-07-22,1.423635483451597,T-011,4
2023-07-31,1.5700896572774727,T-011,4
2023-08-04,1.6323342977666253,T-011,4
2023-08-05,1.4082758073254928,T-011,4
2023-08-08,1.3137053933496974,T-011,4
2023-08-22,1.2983457191627348,T-011,4
2023-09-14,1.2647379193514918,T-011,4
2023-09-16,1.3621967845582788,T-011,4
2023-09-24,1.4060408403852123,T-011,4
2023-09-29,1.570895601623146,T-011,4
2023-10-12,1.2340185733110294,T-011,4
2023-10-16,1.4856114510577259,T-011,4
2023-10-21,1.3237976023383182,T-011,4
2023-10-30,1.470251778103797,T-011,4
2023-11-01,1.2536884330824722,T-011,4
2023-11-09,1.2032992273580065,T-011,4
2023-11-13,1.4548921049324932,T-011,4
2023-11-27,1.4395324317605365,T-011,4
2023-12-22,1.4787375633046012,T-011,4
2023-12-24,1.30620296547942,T-011,4
2023-12-25,1.4088130854165506,T-011,4
2023-12-27,1.1922497403959902,T-011,4
2023-12-28,1.149540371257601,T-011,4
2023-12-29,1.4710577267182943,T-011,4
2023-12-30,1.2469992364805493,T-011,4
2023-12-31,1.2985231288942518,T-011,4
2024-01-01,1.4011332488308987,T-011,4
2024-01-02,1.1524288230575328,T-011,4
2024-01-03,1.1845699038100248,T-011,4
2024-01-04,1.1418605346719914,T-011,4
2024-01-05,1.463377890131983,T-011,4
2024-01-06,1.2393193998941798,T-011,4
2024-01-07,1.2908432923083475,T-011,4
2024-01-08,1.393453412245283,T-011,4
2024-01-09,1.1447489864714544,T-011,4
2024-01-10,1.1768900672245037,T-011,4
2024-01-11,1.134180698086277,T-011,4
2024-01-12,1.4556980535464996,T-011,4
2024-01-13,1.231639563308863,T-011,4
2024-01-14,1.2831634557231792,T-011,4
2024-01-15,1.3857735756596312,T-011,4
2024-01-16,1.137069149885376,T-011,4
2024-01-17,1.1692102306385381,T-011,4
2024-01-18,1.1265008615006675,T-011,4
2024-01-19,1.4480182169610165,T-011,4
2024-01-20,1.2239597267231306,T-011,4
2024-01-21,1.2754836191365386,T-011,4
2024-01-22,1.3780937390739796,T-011,4
2024-01-23,1.1293893132998036,T-011,4
2024-01-24,1.1615303940527495,T-011,4
2024-01-25,1.1188210249149528,T-011,4
2024-01-26,1.4403383803751213,T-011,4
2023-01-08,1.5209489378849943,T-012,1
2023-01-12,1.5023340924918451,T-012,1
2023-01-16,1.2963726950331564,T-012,1
2023-01-18,1.4206805456554419,T-012,1
2023-02-03,1.7048879245286614,T-012,1
2023-02-07,1.4557391240763362,T-012,1
2023-02-26,1.5396550562978744,T-012,1
2023-02-28,1.4637559621116025,T-012,1
2023-03-18,1.368540173739459,T-012,1
2023-03-19,1.5476718915040302,T-012,1
2023-03-22,1.4447311426337643,T-012,1
2023-03-30,1.5317292548554755,T-012,1
2023-04-06,1.534401506278922,T-012,1
2023-04-14,1.7316106097824757,T-012,1
2023-04-16,1.5583608949740555,T-012,1
2023-04-27,1.542418258175978,T-012,1
2023-05-13,1.3899181835655519,T-012,1
2023-05-14,1.5690498973608784,T-012,1
2023-05-26,1.7476441134330372,T-012,1
2023-05-28,1.574394398676066,T-012,1
2023-06-09,1.7529886150114786,T-012,1
2023-06-19,1.3551625732642287,T-012,1
2023-06-20,1.5065120488757628,T-012,1
2023-06-25,1.5850834013553452,T-012,1
2023-07-04,1.5118565494444014,T-012,1
2023-07-10,1.3631793241104204,T-012,1
2023-07-22,1.4166406887294796,T-012,1
2023-07-31,1.3711960751166443,T-012,1
2023-08-04,1.7743666182266473,T-012,1
2023-08-05,1.4219851895780833,T-012,1
2023-08-08,1.5252178012131439,T-012,1
2023-08-22,1.5305623022060295,T-012,1
2023-09-14,1.5958632682309895,T-012,1
2023-09-16,1.438018692635981,T-012,1
2023-09-24,1.6198226577169188,T-012,1
2023-09-29,1.7957446235825831,T-012,1
2023-10-12,1.6065522740845113,T-012,1
2023-10-16,1.4005908351503389,T-012,1
2023-10-21,1.451379950581702,T-012,1
2023-10-30,1.4059353380470556,T-012,1
2023-11-01,1.5302431677727868,T-012,1
2023-11-09,1.617241279796909,T-012,1
2023-11-13,1.4112798405485742,T-012,1
2023-11-27,1.4166243430494903,T-012,1
2023-12-22,1.8278116403700206,T-012,1
2023-12-24,1.6545619257225288,T-012,1
2023-12-25,1.42731334805136,T-012,1
2023-12-27,1.5516211777773716,T-012,1
2023-12-28,1.6359470385517658,T-012,1
2023-12-29,1.830483891621355,T-012,1
2023-12-30,1.4781024630879693,T-012,1
2023-12-31,1.6572341769732886,T-012,1
2024-01-01,1.4299855993021193,T-012,1
2024-01-02,1.5813350750521131,T-012,1
2024-01-03,1.5542934290273251,T-012,1
2024-01-04,1.6386192898022818,T-012,1
2024-01-05,1.833156142872951,T-012,1
2024-01-06,1.4807747143386747,T-012,1
2024-01-07,1.6599064282238556,T-012,1
2024-01-08,1.43265785055286,T-012,1
2024-01-09,1.5840073263025287,T-012,1
2024-01-10,1.5569656802792073,T-012,1
2024-01-11,1.6412915410536757,T-012,1
2024-01-12,1.835828394123049,T-012,1
2024-01-13,1.4834469655896936,T-012,1
2024-01-14,1.6625786794746154,T-012,1
